stimFile,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_respons.keys,key_respons.corr,key_respons.rt,session,noise,participant,frameRate,expName,date,
x.png,tab,10,0,20,1,tab,1,0.780540897511,3,n,KM_12,31.9552721351,go_no-go,2017_maj_25_1536,
+.png,None,10,1,21,0,None,1,,3,n,KM_12,31.9552721351,go_no-go,2017_maj_25_1536,
x.png,tab,11,0,22,1,tab,1,0.188056611107,3,n,KM_12,31.9552721351,go_no-go,2017_maj_25_1536,
+.png,None,11,1,23,0,None,1,,3,n,KM_12,31.9552721351,go_no-go,2017_maj_25_1536,
+.png,None,12,0,24,0,None,1,,3,n,KM_12,31.9552721351,go_no-go,2017_maj_25_1536,
x.png,tab,12,1,25,1,tab,1,0.124962459435,3,n,KM_12,31.9552721351,go_no-go,2017_maj_25_1536,
+.png,None,13,0,26,0,None,1,,3,n,KM_12,31.9552721351,go_no-go,2017_maj_25_1536,
x.png,tab,13,1,27,1,tab,1,0.156656797044,3,n,KM_12,31.9552721351,go_no-go,2017_maj_25_1536,
x.png,tab,14,0,28,1,tab,1,0.151030945126,3,n,KM_12,31.9552721351,go_no-go,2017_maj_25_1536,
+.png,None,14,1,29,0,None,1,,3,n,KM_12,31.9552721351,go_no-go,2017_maj_25_1536,
x.png,tab,15,0,30,1,tab,1,0.345692030736,3,n,KM_12,31.9552721351,go_no-go,2017_maj_25_1536,
+.png,None,15,1,31,0,None,1,,3,n,KM_12,31.9552721351,go_no-go,2017_maj_25_1536,
+.png,None,16,0,32,0,None,1,,3,n,KM_12,31.9552721351,go_no-go,2017_maj_25_1536,
x.png,tab,16,1,33,1,tab,1,0.187596082804,3,n,KM_12,31.9552721351,go_no-go,2017_maj_25_1536,
+.png,None,17,0,34,0,tab,0,0.188271702733,3,n,KM_12,31.9552721351,go_no-go,2017_maj_25_1536,
x.png,tab,17,1,35,1,tab,1,0.188125779619,3,n,KM_12,31.9552721351,go_no-go,2017_maj_25_1536,
x.png,tab,18,0,36,1,tab,1,0.375392977381,3,n,KM_12,31.9552721351,go_no-go,2017_maj_25_1536,
+.png,None,18,1,37,0,None,1,,3,n,KM_12,31.9552721351,go_no-go,2017_maj_25_1536,
+.png,None,19,0,38,0,None,1,,3,n,KM_12,31.9552721351,go_no-go,2017_maj_25_1536,
x.png,tab,19,1,39,1,tab,1,0.375527744414,3,n,KM_12,31.9552721351,go_no-go,2017_maj_25_1536,
x.png,tab,20,0,40,1,tab,1,0.250334574608,3,n,KM_12,31.9552721351,go_no-go,2017_maj_25_1536,
+.png,None,20,1,41,0,None,1,,3,n,KM_12,31.9552721351,go_no-go,2017_maj_25_1536,
+.png,None,21,0,42,0,None,1,,3,n,KM_12,31.9552721351,go_no-go,2017_maj_25_1536,
x.png,tab,21,1,43,1,tab,1,0.50035365182,3,n,KM_12,31.9552721351,go_no-go,2017_maj_25_1536,
+.png,None,22,0,44,0,None,1,,3,n,KM_12,31.9552721351,go_no-go,2017_maj_25_1536,
x.png,tab,22,1,45,1,tab,1,0.250546988915,3,n,KM_12,31.9552721351,go_no-go,2017_maj_25_1536,
+.png,None,23,0,46,0,None,1,,3,n,KM_12,31.9552721351,go_no-go,2017_maj_25_1536,
x.png,tab,23,1,47,1,tab,1,0.187953081448,3,n,KM_12,31.9552721351,go_no-go,2017_maj_25_1536,
x.png,tab,24,0,48,1,tab,1,0.313351525343,3,n,KM_12,31.9552721351,go_no-go,2017_maj_25_1536,
+.png,None,24,1,49,0,None,1,,3,n,KM_12,31.9552721351,go_no-go,2017_maj_25_1536,
x.png,tab,25,0,50,1,tab,1,0.187386346166,3,n,KM_12,31.9552721351,go_no-go,2017_maj_25_1536,
+.png,None,25,1,51,0,None,1,,3,n,KM_12,31.9552721351,go_no-go,2017_maj_25_1536,
+.png,None,26,0,52,0,None,1,,3,n,KM_12,31.9552721351,go_no-go,2017_maj_25_1536,
x.png,tab,26,1,53,1,tab,1,0.1563555795,3,n,KM_12,31.9552721351,go_no-go,2017_maj_25_1536,
x.png,tab,27,0,54,1,tab,1,0.312720530317,3,n,KM_12,31.9552721351,go_no-go,2017_maj_25_1536,
+.png,None,27,1,55,0,None,1,,3,n,KM_12,31.9552721351,go_no-go,2017_maj_25_1536,
x.png,tab,28,0,56,1,tab,1,0.220294925501,3,n,KM_12,31.9552721351,go_no-go,2017_maj_25_1536,
+.png,None,28,1,57,0,None,1,,3,n,KM_12,31.9552721351,go_no-go,2017_maj_25_1536,
x.png,tab,29,0,58,1,tab,1,0.187974501285,3,n,KM_12,31.9552721351,go_no-go,2017_maj_25_1536,
+.png,None,29,1,59,0,None,1,,3,n,KM_12,31.9552721351,go_no-go,2017_maj_25_1536,
