stimFile,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_respons.keys,key_respons.corr,key_respons.rt,session,noise,participant,frameRate,expName,date,
x.png,tab,23,1,47,1,tab,1,0.233597993851,4,n,MMA17,60.0983225559,go_no-go,2017_maj_25_2109,
x.png,tab,24,0,48,1,tab,1,0.550014019012,4,n,MMA17,60.0983225559,go_no-go,2017_maj_25_2109,
+.png,None,24,1,49,0,None,1,,4,n,MMA17,60.0983225559,go_no-go,2017_maj_25_2109,
x.png,tab,25,0,50,1,tab,1,0.366795063019,4,n,MMA17,60.0983225559,go_no-go,2017_maj_25_2109,
+.png,None,25,1,51,0,None,1,,4,n,MMA17,60.0983225559,go_no-go,2017_maj_25_2109,
x.png,tab,26,0,52,1,tab,1,0.283629894257,4,n,MMA17,60.0983225559,go_no-go,2017_maj_25_2109,
+.png,None,26,1,53,0,None,1,,4,n,MMA17,60.0983225559,go_no-go,2017_maj_25_2109,
+.png,None,27,0,54,0,None,1,,4,n,MMA17,60.0983225559,go_no-go,2017_maj_25_2109,
x.png,tab,27,1,55,1,tab,1,0.316635131836,4,n,MMA17,60.0983225559,go_no-go,2017_maj_25_2109,
x.png,tab,28,0,56,1,tab,1,0.366667032242,4,n,MMA17,60.0983225559,go_no-go,2017_maj_25_2109,
+.png,None,28,1,57,0,None,1,,4,n,MMA17,60.0983225559,go_no-go,2017_maj_25_2109,
x.png,tab,29,0,58,1,tab,1,0.250097990036,4,n,MMA17,60.0983225559,go_no-go,2017_maj_25_2109,
+.png,None,29,1,59,0,None,1,,4,n,MMA17,60.0983225559,go_no-go,2017_maj_25_2109,
