stimFile,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_respons.keys,key_respons.corr,key_respons.rt,session,noise,participant,frameRate,expName,date,
+.png,None,10,0,20,0,None,1,,2,n,BJJ_11,31.9891195231,go_no-go,2017_maj_24_1849,
x.png,tab,10,1,21,1,tab,1,0.125512683415,2,n,BJJ_11,31.9891195231,go_no-go,2017_maj_24_1849,
+.png,None,11,0,22,0,None,1,,2,n,BJJ_11,31.9891195231,go_no-go,2017_maj_24_1849,
x.png,tab,11,1,23,1,tab,1,0.15736588568,2,n,BJJ_11,31.9891195231,go_no-go,2017_maj_24_1849,
+.png,None,12,0,24,0,None,1,,2,n,BJJ_11,31.9891195231,go_no-go,2017_maj_24_1849,
x.png,tab,12,1,25,1,tab,1,0.187829024508,2,n,BJJ_11,31.9891195231,go_no-go,2017_maj_24_1849,
x.png,tab,13,0,26,1,tab,1,0.187854460557,2,n,BJJ_11,31.9891195231,go_no-go,2017_maj_24_1849,
+.png,None,13,1,27,0,tab,0,0.156586736208,2,n,BJJ_11,31.9891195231,go_no-go,2017_maj_24_1849,
x.png,tab,14,0,28,1,tab,1,0.187854460557,2,n,BJJ_11,31.9891195231,go_no-go,2017_maj_24_1849,
+.png,None,14,1,29,0,None,1,,2,n,BJJ_11,31.9891195231,go_no-go,2017_maj_24_1849,
x.png,tab,15,0,30,1,tab,1,0.18829044525,2,n,BJJ_11,31.9891195231,go_no-go,2017_maj_24_1849,
+.png,None,15,1,31,0,None,1,,2,n,BJJ_11,31.9891195231,go_no-go,2017_maj_24_1849,
+.png,None,16,0,32,0,None,1,,2,n,BJJ_11,31.9891195231,go_no-go,2017_maj_24_1849,
x.png,tab,16,1,33,1,tab,1,0.187862939318,2,n,BJJ_11,31.9891195231,go_no-go,2017_maj_24_1849,
x.png,tab,17,0,34,1,tab,1,0.188576044049,2,n,BJJ_11,31.9891195231,go_no-go,2017_maj_24_1849,
+.png,None,17,1,35,0,tab,0,0.187520666863,2,n,BJJ_11,31.9891195231,go_no-go,2017_maj_24_1849,
+.png,None,18,0,36,0,None,1,,2,n,BJJ_11,31.9891195231,go_no-go,2017_maj_24_1849,
x.png,tab,18,1,37,1,tab,1,0.281654956285,2,n,BJJ_11,31.9891195231,go_no-go,2017_maj_24_1849,
x.png,tab,19,0,38,1,tab,1,0.250410883105,2,n,BJJ_11,31.9891195231,go_no-go,2017_maj_24_1849,
+.png,None,19,1,39,0,None,1,,2,n,BJJ_11,31.9891195231,go_no-go,2017_maj_24_1849,
+.png,None,20,0,40,0,tab,0,0.34848331369,2,n,BJJ_11,31.9891195231,go_no-go,2017_maj_24_1849,
x.png,tab,20,1,41,1,tab,1,0.250341714593,2,n,BJJ_11,31.9891195231,go_no-go,2017_maj_24_1849,
+.png,None,21,0,42,0,None,1,,2,n,BJJ_11,31.9891195231,go_no-go,2017_maj_24_1849,
x.png,tab,21,1,43,1,tab,1,0.157018704573,2,n,BJJ_11,31.9891195231,go_no-go,2017_maj_24_1849,
x.png,tab,22,0,44,1,tab,1,0.250504595228,2,n,BJJ_11,31.9891195231,go_no-go,2017_maj_24_1849,
+.png,None,22,1,45,0,None,1,,2,n,BJJ_11,31.9891195231,go_no-go,2017_maj_24_1849,
+.png,None,23,0,46,0,None,1,,2,n,BJJ_11,31.9891195231,go_no-go,2017_maj_24_1849,
x.png,tab,23,1,47,1,tab,1,0.187948172679,2,n,BJJ_11,31.9891195231,go_no-go,2017_maj_24_1849,
+.png,None,24,0,48,0,None,1,,2,n,BJJ_11,31.9891195231,go_no-go,2017_maj_24_1849,
x.png,tab,24,1,49,1,tab,1,0.198943730327,2,n,BJJ_11,31.9891195231,go_no-go,2017_maj_24_1849,
+.png,None,25,0,50,0,None,1,,2,n,BJJ_11,31.9891195231,go_no-go,2017_maj_24_1849,
x.png,tab,25,1,51,1,tab,1,0.156793349073,2,n,BJJ_11,31.9891195231,go_no-go,2017_maj_24_1849,
x.png,tab,26,0,52,1,tab,1,0.250549666351,2,n,BJJ_11,31.9891195231,go_no-go,2017_maj_24_1849,
+.png,None,26,1,53,0,None,1,,2,n,BJJ_11,31.9891195231,go_no-go,2017_maj_24_1849,
x.png,tab,27,0,54,1,tab,1,0.187795109581,2,n,BJJ_11,31.9891195231,go_no-go,2017_maj_24_1849,
+.png,None,27,1,55,0,None,1,,2,n,BJJ_11,31.9891195231,go_no-go,2017_maj_24_1849,
+.png,None,28,0,56,0,None,1,,2,n,BJJ_11,31.9891195231,go_no-go,2017_maj_24_1849,
x.png,tab,28,1,57,1,tab,1,0.125353819109,2,n,BJJ_11,31.9891195231,go_no-go,2017_maj_24_1849,
+.png,None,29,0,58,0,None,1,,2,n,BJJ_11,31.9891195231,go_no-go,2017_maj_24_1849,
x.png,tab,29,1,59,1,tab,1,0.219402428949,2,n,BJJ_11,31.9891195231,go_no-go,2017_maj_24_1849,
