stimFile,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_respons.keys,key_respons.corr,key_respons.rt,session,noise,participant,frameRate,expName,date,
x.png,tab,13,0,26,1,tab,1,0.250159978867,2,n,BJJ7,60.0369872033,go_no-go,2017_maj_24_1806,
+.png,None,13,1,27,0,None,1,,2,n,BJJ7,60.0369872033,go_no-go,2017_maj_24_1806,
+.png,None,14,0,28,0,None,1,,2,n,BJJ7,60.0369872033,go_no-go,2017_maj_24_1806,
x.png,tab,14,1,29,1,tab,1,0.283445119858,2,n,BJJ7,60.0369872033,go_no-go,2017_maj_24_1806,
+.png,None,15,0,30,0,None,1,,2,n,BJJ7,60.0369872033,go_no-go,2017_maj_24_1806,
x.png,tab,15,1,31,1,tab,1,0.4333319664,2,n,BJJ7,60.0369872033,go_no-go,2017_maj_24_1806,
x.png,tab,16,0,32,1,tab,1,0.31675696373,2,n,BJJ7,60.0369872033,go_no-go,2017_maj_24_1806,
+.png,None,16,1,33,0,None,1,,2,n,BJJ7,60.0369872033,go_no-go,2017_maj_24_1806,
x.png,tab,17,0,34,1,tab,1,0.183459043503,2,n,BJJ7,60.0369872033,go_no-go,2017_maj_24_1806,
+.png,None,17,1,35,0,None,1,,2,n,BJJ7,60.0369872033,go_no-go,2017_maj_24_1806,
x.png,tab,18,0,36,1,tab,1,0.233479976654,2,n,BJJ7,60.0369872033,go_no-go,2017_maj_24_1806,
+.png,None,18,1,37,0,None,1,,2,n,BJJ7,60.0369872033,go_no-go,2017_maj_24_1806,
x.png,tab,19,0,38,1,tab,1,0.183466911316,2,n,BJJ7,60.0369872033,go_no-go,2017_maj_24_1806,
+.png,None,19,1,39,0,None,1,,2,n,BJJ7,60.0369872033,go_no-go,2017_maj_24_1806,
x.png,tab,20,0,40,1,tab,1,0.133526086807,2,n,BJJ7,60.0369872033,go_no-go,2017_maj_24_1806,
+.png,None,20,1,41,0,None,1,,2,n,BJJ7,60.0369872033,go_no-go,2017_maj_24_1806,
x.png,tab,21,0,42,1,tab,1,0.233489990234,2,n,BJJ7,60.0369872033,go_no-go,2017_maj_24_1806,
+.png,None,21,1,43,0,None,1,,2,n,BJJ7,60.0369872033,go_no-go,2017_maj_24_1806,
x.png,tab,22,0,44,1,tab,1,0.250367879868,2,n,BJJ7,60.0369872033,go_no-go,2017_maj_24_1806,
+.png,None,22,1,45,0,None,1,,2,n,BJJ7,60.0369872033,go_no-go,2017_maj_24_1806,
+.png,None,23,0,46,0,None,1,,2,n,BJJ7,60.0369872033,go_no-go,2017_maj_24_1806,
x.png,tab,23,1,47,1,tab,1,0.183450937271,2,n,BJJ7,60.0369872033,go_no-go,2017_maj_24_1806,
+.png,None,24,0,48,0,None,1,,2,n,BJJ7,60.0369872033,go_no-go,2017_maj_24_1806,
x.png,tab,24,1,49,1,tab,1,0.167322158813,2,n,BJJ7,60.0369872033,go_no-go,2017_maj_24_1806,
x.png,tab,25,0,50,1,tab,1,0.33337187767,2,n,BJJ7,60.0369872033,go_no-go,2017_maj_24_1806,
+.png,None,25,1,51,0,None,1,,2,n,BJJ7,60.0369872033,go_no-go,2017_maj_24_1806,
+.png,None,26,0,52,0,None,1,,2,n,BJJ7,60.0369872033,go_no-go,2017_maj_24_1806,
x.png,tab,26,1,53,1,tab,1,0.150191068649,2,n,BJJ7,60.0369872033,go_no-go,2017_maj_24_1806,
+.png,None,27,0,54,0,None,1,,2,n,BJJ7,60.0369872033,go_no-go,2017_maj_24_1806,
x.png,tab,27,1,55,1,tab,1,0.166798114777,2,n,BJJ7,60.0369872033,go_no-go,2017_maj_24_1806,
+.png,None,28,0,56,0,None,1,,2,n,BJJ7,60.0369872033,go_no-go,2017_maj_24_1806,
x.png,tab,28,1,57,1,tab,1,0.133399963379,2,n,BJJ7,60.0369872033,go_no-go,2017_maj_24_1806,
+.png,None,29,0,58,0,None,1,,2,n,BJJ7,60.0369872033,go_no-go,2017_maj_24_1806,
x.png,tab,29,1,59,1,tab,1,0.150068998337,2,n,BJJ7,60.0369872033,go_no-go,2017_maj_24_1806,
