stimFile,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_respons.keys,key_respons.corr,key_respons.rt,session,noise,participant,frameRate,expName,date,
+.png,None,0,0,0,0,None,1,,2,y,BJJ6,60.0204060314,go_no-go,2017_maj_24_1758,
x.png,tab,0,1,1,1,tab,1,0.233469963074,2,y,BJJ6,60.0204060314,go_no-go,2017_maj_24_1758,
x.png,tab,1,0,2,1,tab,1,0.25011920929,2,y,BJJ6,60.0204060314,go_no-go,2017_maj_24_1758,
+.png,None,1,1,3,0,None,1,,2,y,BJJ6,60.0204060314,go_no-go,2017_maj_24_1758,
x.png,tab,2,0,4,1,tab,1,0.250136852264,2,y,BJJ6,60.0204060314,go_no-go,2017_maj_24_1758,
+.png,None,2,1,5,0,None,1,,2,y,BJJ6,60.0204060314,go_no-go,2017_maj_24_1758,
+.png,None,3,0,6,0,None,1,,2,y,BJJ6,60.0204060314,go_no-go,2017_maj_24_1758,
x.png,tab,3,1,7,1,tab,1,0.133479833603,2,y,BJJ6,60.0204060314,go_no-go,2017_maj_24_1758,
+.png,None,4,0,8,0,None,1,,2,y,BJJ6,60.0204060314,go_no-go,2017_maj_24_1758,
x.png,tab,4,1,9,1,tab,1,0.23341012001,2,y,BJJ6,60.0204060314,go_no-go,2017_maj_24_1758,
x.png,tab,5,0,10,1,tab,1,0.21683883667,2,y,BJJ6,60.0204060314,go_no-go,2017_maj_24_1758,
+.png,None,5,1,11,0,None,1,,2,y,BJJ6,60.0204060314,go_no-go,2017_maj_24_1758,
+.png,None,6,0,12,0,tab,0,0.166839122772,2,y,BJJ6,60.0204060314,go_no-go,2017_maj_24_1758,
x.png,tab,6,1,13,1,tab,1,0.150208950043,2,y,BJJ6,60.0204060314,go_no-go,2017_maj_24_1758,
x.png,tab,7,0,14,1,tab,1,0.183435201645,2,y,BJJ6,60.0204060314,go_no-go,2017_maj_24_1758,
+.png,None,7,1,15,0,None,1,,2,y,BJJ6,60.0204060314,go_no-go,2017_maj_24_1758,
x.png,tab,8,0,16,1,tab,1,0.150163888931,2,y,BJJ6,60.0204060314,go_no-go,2017_maj_24_1758,
+.png,None,8,1,17,0,None,1,,2,y,BJJ6,60.0204060314,go_no-go,2017_maj_24_1758,
x.png,tab,9,0,18,1,tab,1,0.183534145355,2,y,BJJ6,60.0204060314,go_no-go,2017_maj_24_1758,
+.png,None,9,1,19,0,None,1,,2,y,BJJ6,60.0204060314,go_no-go,2017_maj_24_1758,
+.png,None,10,0,20,0,None,1,,2,y,BJJ6,60.0204060314,go_no-go,2017_maj_24_1758,
x.png,tab,10,1,21,1,tab,1,0.166923999786,2,y,BJJ6,60.0204060314,go_no-go,2017_maj_24_1758,
+.png,None,11,0,22,0,None,1,,2,y,BJJ6,60.0204060314,go_no-go,2017_maj_24_1758,
x.png,tab,11,1,23,1,tab,1,0.183519124985,2,y,BJJ6,60.0204060314,go_no-go,2017_maj_24_1758,
+.png,None,12,0,24,0,None,1,,2,y,BJJ6,60.0204060314,go_no-go,2017_maj_24_1758,
x.png,tab,12,1,25,1,tab,1,0.316774845123,2,y,BJJ6,60.0204060314,go_no-go,2017_maj_24_1758,
x.png,tab,13,0,26,1,tab,1,0.316468954086,2,y,BJJ6,60.0204060314,go_no-go,2017_maj_24_1758,
+.png,None,13,1,27,0,None,1,,2,y,BJJ6,60.0204060314,go_no-go,2017_maj_24_1758,
x.png,tab,14,0,28,1,tab,1,0.216823101044,2,y,BJJ6,60.0204060314,go_no-go,2017_maj_24_1758,
+.png,None,14,1,29,0,None,1,,2,y,BJJ6,60.0204060314,go_no-go,2017_maj_24_1758,
x.png,tab,15,0,30,1,tab,1,0.166782140732,2,y,BJJ6,60.0204060314,go_no-go,2017_maj_24_1758,
+.png,None,15,1,31,0,None,1,,2,y,BJJ6,60.0204060314,go_no-go,2017_maj_24_1758,
x.png,tab,16,0,32,1,tab,1,0.133532047272,2,y,BJJ6,60.0204060314,go_no-go,2017_maj_24_1758,
+.png,None,16,1,33,0,None,1,,2,y,BJJ6,60.0204060314,go_no-go,2017_maj_24_1758,
+.png,None,17,0,34,0,None,1,,2,y,BJJ6,60.0204060314,go_no-go,2017_maj_24_1758,
x.png,tab,17,1,35,1,tab,1,0.233338117599,2,y,BJJ6,60.0204060314,go_no-go,2017_maj_24_1758,
x.png,tab,18,0,36,1,tab,1,0.300140857697,2,y,BJJ6,60.0204060314,go_no-go,2017_maj_24_1758,
+.png,None,18,1,37,0,None,1,,2,y,BJJ6,60.0204060314,go_no-go,2017_maj_24_1758,
x.png,tab,19,0,38,1,tab,1,0.200149059296,2,y,BJJ6,60.0204060314,go_no-go,2017_maj_24_1758,
+.png,None,19,1,39,0,None,1,,2,y,BJJ6,60.0204060314,go_no-go,2017_maj_24_1758,
x.png,tab,20,0,40,1,tab,1,0.21681189537,2,y,BJJ6,60.0204060314,go_no-go,2017_maj_24_1758,
+.png,None,20,1,41,0,None,1,,2,y,BJJ6,60.0204060314,go_no-go,2017_maj_24_1758,
