stimFile,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_respons.keys,key_respons.corr,key_respons.rt,session,noise,participant,frameRate,expName,date,
x.png,space,0,0,0,1,space,1,0.372297799331,1,n,BJJ_2,32.0077616082,go_no-go,2017_maj_23_2351,
+.png,None,0,1,1,0,None,1,,1,n,BJJ_2,32.0077616082,go_no-go,2017_maj_23_2351,
x.png,space,1,0,2,1,space,1,0.187693364918,1,n,BJJ_2,32.0077616082,go_no-go,2017_maj_23_2351,
+.png,None,1,1,3,0,None,1,,1,n,BJJ_2,32.0077616082,go_no-go,2017_maj_23_2351,
+.png,None,2,0,4,0,None,1,,1,n,BJJ_2,32.0077616082,go_no-go,2017_maj_23_2351,
x.png,space,2,1,5,1,space,1,0.187954866502,1,n,BJJ_2,32.0077616082,go_no-go,2017_maj_23_2351,
+.png,None,3,0,6,0,space,0,0.187554581789,1,n,BJJ_2,32.0077616082,go_no-go,2017_maj_23_2351,
x.png,space,3,1,7,1,space,1,0.156704991939,1,n,BJJ_2,32.0077616082,go_no-go,2017_maj_23_2351,
x.png,space,4,0,8,1,space,1,0.156602354895,1,n,BJJ_2,32.0077616082,go_no-go,2017_maj_23_2351,
+.png,None,4,1,9,0,None,1,,1,n,BJJ_2,32.0077616082,go_no-go,2017_maj_23_2351,
x.png,space,5,0,10,1,space,1,0.156860286312,1,n,BJJ_2,32.0077616082,go_no-go,2017_maj_23_2351,
+.png,None,5,1,11,0,None,1,,1,n,BJJ_2,32.0077616082,go_no-go,2017_maj_23_2351,
+.png,None,6,0,12,0,space,0,0.219095410139,1,n,BJJ_2,32.0077616082,go_no-go,2017_maj_23_2351,
x.png,space,6,1,13,1,space,1,0.219156992389,1,n,BJJ_2,32.0077616082,go_no-go,2017_maj_23_2351,
+.png,None,7,0,14,0,None,1,,1,n,BJJ_2,32.0077616082,go_no-go,2017_maj_23_2351,
x.png,space,7,1,15,1,space,1,0.15628908854,1,n,BJJ_2,32.0077616082,go_no-go,2017_maj_23_2351,
x.png,space,8,0,16,1,space,1,0.21913824993,1,n,BJJ_2,32.0077616082,go_no-go,2017_maj_23_2351,
+.png,None,8,1,17,0,None,1,,1,n,BJJ_2,32.0077616082,go_no-go,2017_maj_23_2351,
+.png,None,9,0,18,0,None,1,,1,n,BJJ_2,32.0077616082,go_no-go,2017_maj_23_2351,
x.png,space,9,1,19,1,space,1,0.188116408302,1,n,BJJ_2,32.0077616082,go_no-go,2017_maj_23_2351,
+.png,None,10,0,20,0,None,1,,1,n,BJJ_2,32.0077616082,go_no-go,2017_maj_23_2351,
x.png,space,10,1,21,1,space,1,0.187851783121,1,n,BJJ_2,32.0077616082,go_no-go,2017_maj_23_2351,
x.png,space,11,0,22,1,space,1,0.344466186652,1,n,BJJ_2,32.0077616082,go_no-go,2017_maj_23_2351,
+.png,None,11,1,23,0,None,1,,1,n,BJJ_2,32.0077616082,go_no-go,2017_maj_23_2351,
x.png,space,12,0,24,1,space,1,0.187313161441,1,n,BJJ_2,32.0077616082,go_no-go,2017_maj_23_2351,
+.png,None,12,1,25,0,None,1,,1,n,BJJ_2,32.0077616082,go_no-go,2017_maj_23_2351,
x.png,space,13,0,26,1,space,1,0.314592541836,1,n,BJJ_2,32.0077616082,go_no-go,2017_maj_23_2351,
+.png,None,13,1,27,0,None,1,,1,n,BJJ_2,32.0077616082,go_no-go,2017_maj_23_2351,
x.png,space,14,0,28,1,space,1,0.187891499198,1,n,BJJ_2,32.0077616082,go_no-go,2017_maj_23_2351,
+.png,None,14,1,29,0,None,1,,1,n,BJJ_2,32.0077616082,go_no-go,2017_maj_23_2351,
x.png,space,15,0,30,1,space,1,0.203215665068,1,n,BJJ_2,32.0077616082,go_no-go,2017_maj_23_2351,
+.png,None,15,1,31,0,None,1,,1,n,BJJ_2,32.0077616082,go_no-go,2017_maj_23_2351,
+.png,None,16,0,32,0,None,1,,1,n,BJJ_2,32.0077616082,go_no-go,2017_maj_23_2351,
x.png,space,16,1,33,1,space,1,0.156727304391,1,n,BJJ_2,32.0077616082,go_no-go,2017_maj_23_2351,
+.png,None,17,0,34,0,None,1,,1,n,BJJ_2,32.0077616082,go_no-go,2017_maj_23_2351,
x.png,space,17,1,35,1,space,1,0.156745154294,1,n,BJJ_2,32.0077616082,go_no-go,2017_maj_23_2351,
+.png,None,18,0,36,0,None,1,,1,n,BJJ_2,32.0077616082,go_no-go,2017_maj_23_2351,
x.png,space,18,1,37,1,space,1,0.156512212707,1,n,BJJ_2,32.0077616082,go_no-go,2017_maj_23_2351,
+.png,None,19,0,38,0,None,1,,1,n,BJJ_2,32.0077616082,go_no-go,2017_maj_23_2351,
x.png,space,19,1,39,1,space,1,0.12544306874,1,n,BJJ_2,32.0077616082,go_no-go,2017_maj_23_2351,
x.png,space,20,0,40,1,space,1,0.250175264024,1,n,BJJ_2,32.0077616082,go_no-go,2017_maj_23_2351,
+.png,None,20,1,41,0,None,1,,1,n,BJJ_2,32.0077616082,go_no-go,2017_maj_23_2351,
x.png,space,21,0,42,1,space,1,0.187998598791,1,n,BJJ_2,32.0077616082,go_no-go,2017_maj_23_2351,
+.png,None,21,1,43,0,None,1,,1,n,BJJ_2,32.0077616082,go_no-go,2017_maj_23_2351,
+.png,None,22,0,44,0,None,1,,1,n,BJJ_2,32.0077616082,go_no-go,2017_maj_23_2351,
x.png,space,22,1,45,1,space,1,0.1521403183,1,n,BJJ_2,32.0077616082,go_no-go,2017_maj_23_2351,
+.png,None,23,0,46,0,None,1,,1,n,BJJ_2,32.0077616082,go_no-go,2017_maj_23_2351,
x.png,space,23,1,47,1,space,1,0.156763004255,1,n,BJJ_2,32.0077616082,go_no-go,2017_maj_23_2351,
+.png,None,24,0,48,0,None,1,,1,n,BJJ_2,32.0077616082,go_no-go,2017_maj_23_2351,
x.png,space,24,1,49,1,space,1,0.156584504934,1,n,BJJ_2,32.0077616082,go_no-go,2017_maj_23_2351,
x.png,space,25,0,50,1,space,1,0.313111890049,1,n,BJJ_2,32.0077616082,go_no-go,2017_maj_23_2351,
+.png,None,25,1,51,0,None,1,,1,n,BJJ_2,32.0077616082,go_no-go,2017_maj_23_2351,
+.png,None,26,0,52,0,None,1,,1,n,BJJ_2,32.0077616082,go_no-go,2017_maj_23_2351,
x.png,space,26,1,53,1,space,1,0.156523368903,1,n,BJJ_2,32.0077616082,go_no-go,2017_maj_23_2351,
+.png,None,27,0,54,0,None,1,,1,n,BJJ_2,32.0077616082,go_no-go,2017_maj_23_2351,
x.png,space,27,1,55,1,space,1,0.187973162625,1,n,BJJ_2,32.0077616082,go_no-go,2017_maj_23_2351,
+.png,None,28,0,56,0,None,1,,1,n,BJJ_2,32.0077616082,go_no-go,2017_maj_23_2351,
x.png,space,28,1,57,1,space,1,0.125378809054,1,n,BJJ_2,32.0077616082,go_no-go,2017_maj_23_2351,
x.png,space,29,0,58,1,space,1,0.250301552238,1,n,BJJ_2,32.0077616082,go_no-go,2017_maj_23_2351,
+.png,None,29,1,59,0,None,1,,1,n,BJJ_2,32.0077616082,go_no-go,2017_maj_23_2351,
