stimFile,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_respons.keys,key_respons.corr,key_respons.rt,session,noise,participant,frameRate,expName,date,
+.png,None,0,0,0,0,None,1,,3,n,KM_14,59.7182914491,go_no-go,2017_maj_25_1615,
x.png,tab,0,1,1,1,tab,1,0.189460954396,3,n,KM_14,59.7182914491,go_no-go,2017_maj_25_1615,
+.png,None,1,0,2,0,None,1,,3,n,KM_14,59.7182914491,go_no-go,2017_maj_25_1615,
x.png,tab,1,1,3,1,tab,1,0.375475533307,3,n,KM_14,59.7182914491,go_no-go,2017_maj_25_1615,
x.png,tab,2,0,4,1,tab,1,0.469018097618,3,n,KM_14,59.7182914491,go_no-go,2017_maj_25_1615,
+.png,None,2,1,5,0,None,1,,3,n,KM_14,59.7182914491,go_no-go,2017_maj_25_1615,
x.png,tab,3,0,6,1,tab,1,0.469383128686,3,n,KM_14,59.7182914491,go_no-go,2017_maj_25_1615,
+.png,None,3,1,7,0,None,1,,3,n,KM_14,59.7182914491,go_no-go,2017_maj_25_1615,
x.png,tab,4,0,8,1,tab,1,0.50039649161,3,n,KM_14,59.7182914491,go_no-go,2017_maj_25_1615,
+.png,None,4,1,9,0,None,1,,3,n,KM_14,59.7182914491,go_no-go,2017_maj_25_1615,
x.png,tab,5,0,10,1,tab,1,0.375153788249,3,n,KM_14,59.7182914491,go_no-go,2017_maj_25_1615,
+.png,None,5,1,11,0,None,1,,3,n,KM_14,59.7182914491,go_no-go,2017_maj_25_1615,
+.png,None,6,0,12,0,None,1,,3,n,KM_14,59.7182914491,go_no-go,2017_maj_25_1615,
x.png,tab,6,1,13,1,tab,1,0.281562582939,3,n,KM_14,59.7182914491,go_no-go,2017_maj_25_1615,
x.png,tab,7,0,14,1,tab,1,0.46932422393,3,n,KM_14,59.7182914491,go_no-go,2017_maj_25_1615,
+.png,None,7,1,15,0,None,1,,3,n,KM_14,59.7182914491,go_no-go,2017_maj_25_1615,
+.png,None,8,0,16,0,None,1,,3,n,KM_14,59.7182914491,go_no-go,2017_maj_25_1615,
