stimFile,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_respons.keys,key_respons.corr,key_respons.rt,session,noise,participant,frameRate,expName,date,
x.png,tab,0,0,0,1,tab,1,0.250154972076,4,n,BJJ_20,60.0233264022,go_no-go,2017_maj_27_1131,
+.png,None,0,1,1,0,None,1,,4,n,BJJ_20,60.0233264022,go_no-go,2017_maj_27_1131,
x.png,tab,1,0,2,1,tab,1,0.267112970352,4,n,BJJ_20,60.0233264022,go_no-go,2017_maj_27_1131,
+.png,None,1,1,3,0,None,1,,4,n,BJJ_20,60.0233264022,go_no-go,2017_maj_27_1131,
+.png,None,2,0,4,0,None,1,,4,n,BJJ_20,60.0233264022,go_no-go,2017_maj_27_1131,
x.png,tab,2,1,5,1,tab,1,0.116883993149,4,n,BJJ_20,60.0233264022,go_no-go,2017_maj_27_1131,
+.png,None,3,0,6,0,None,1,,4,n,BJJ_20,60.0233264022,go_no-go,2017_maj_27_1131,
x.png,tab,3,1,7,1,tab,1,0.31676697731,4,n,BJJ_20,60.0233264022,go_no-go,2017_maj_27_1131,
+.png,None,4,0,8,0,None,1,,4,n,BJJ_20,60.0233264022,go_no-go,2017_maj_27_1131,
x.png,tab,4,1,9,1,tab,1,0.433263063431,4,n,BJJ_20,60.0233264022,go_no-go,2017_maj_27_1131,
+.png,None,5,0,10,0,None,1,,4,n,BJJ_20,60.0233264022,go_no-go,2017_maj_27_1131,
x.png,tab,5,1,11,1,tab,1,0.100075006485,4,n,BJJ_20,60.0233264022,go_no-go,2017_maj_27_1131,
x.png,tab,6,0,12,1,tab,1,0.416686058044,4,n,BJJ_20,60.0233264022,go_no-go,2017_maj_27_1131,
+.png,None,6,1,13,0,None,1,,4,n,BJJ_20,60.0233264022,go_no-go,2017_maj_27_1131,
x.png,tab,7,0,14,1,tab,1,0.316742897034,4,n,BJJ_20,60.0233264022,go_no-go,2017_maj_27_1131,
+.png,None,7,1,15,0,None,1,,4,n,BJJ_20,60.0233264022,go_no-go,2017_maj_27_1131,
+.png,None,8,0,16,0,None,1,,4,n,BJJ_20,60.0233264022,go_no-go,2017_maj_27_1131,
x.png,tab,8,1,17,1,tab,1,0.250121116638,4,n,BJJ_20,60.0233264022,go_no-go,2017_maj_27_1131,
x.png,tab,9,0,18,1,tab,1,0.183459043503,4,n,BJJ_20,60.0233264022,go_no-go,2017_maj_27_1131,
+.png,None,9,1,19,0,None,1,,4,n,BJJ_20,60.0233264022,go_no-go,2017_maj_27_1131,
+.png,None,10,0,20,0,None,1,,4,n,BJJ_20,60.0233264022,go_no-go,2017_maj_27_1131,
x.png,tab,10,1,21,1,tab,1,0.18351483345,4,n,BJJ_20,60.0233264022,go_no-go,2017_maj_27_1131,
x.png,tab,11,0,22,1,tab,1,0.233448982239,4,n,BJJ_20,60.0233264022,go_no-go,2017_maj_27_1131,
+.png,None,11,1,23,0,None,1,,4,n,BJJ_20,60.0233264022,go_no-go,2017_maj_27_1131,
+.png,None,12,0,24,0,None,1,,4,n,BJJ_20,60.0233264022,go_no-go,2017_maj_27_1131,
x.png,tab,12,1,25,1,tab,1,0.20019698143,4,n,BJJ_20,60.0233264022,go_no-go,2017_maj_27_1131,
x.png,tab,13,0,26,1,tab,1,0.316764116287,4,n,BJJ_20,60.0233264022,go_no-go,2017_maj_27_1131,
+.png,None,13,1,27,0,None,1,,4,n,BJJ_20,60.0233264022,go_no-go,2017_maj_27_1131,
+.png,None,14,0,28,0,None,1,,4,n,BJJ_20,60.0233264022,go_no-go,2017_maj_27_1131,
x.png,tab,14,1,29,1,tab,1,0.283442020416,4,n,BJJ_20,60.0233264022,go_no-go,2017_maj_27_1131,
