stimFile,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_respons.keys,key_respons.corr,key_respons.rt,session,noise,participant,frameRate,expName,date,
+.png,None,0,0,0,0,None,1,,2,n,BJJ8,60.0315736894,go_no-go,2017_maj_24_1848,
x.png,tab,0,1,1,1,tab,1,0.266803026199,2,n,BJJ8,60.0315736894,go_no-go,2017_maj_24_1848,
x.png,tab,1,0,2,1,tab,1,0.333410978317,2,n,BJJ8,60.0315736894,go_no-go,2017_maj_24_1848,
+.png,None,1,1,3,0,tab,0,0.100105047226,2,n,BJJ8,60.0315736894,go_no-go,2017_maj_24_1848,
x.png,tab,2,0,4,1,tab,1,0.233376979828,2,n,BJJ8,60.0315736894,go_no-go,2017_maj_24_1848,
+.png,None,2,1,5,0,tab,0,0.0501890182495,2,n,BJJ8,60.0315736894,go_no-go,2017_maj_24_1848,
x.png,tab,3,0,6,1,tab,1,0.200177907944,2,n,BJJ8,60.0315736894,go_no-go,2017_maj_24_1848,
+.png,None,3,1,7,0,None,1,,2,n,BJJ8,60.0315736894,go_no-go,2017_maj_24_1848,
+.png,None,4,0,8,0,None,1,,2,n,BJJ8,60.0315736894,go_no-go,2017_maj_24_1848,
x.png,tab,4,1,9,1,tab,1,0.216796875,2,n,BJJ8,60.0315736894,go_no-go,2017_maj_24_1848,
x.png,tab,5,0,10,1,tab,1,0.150109052658,2,n,BJJ8,60.0315736894,go_no-go,2017_maj_24_1848,
+.png,None,5,1,11,0,None,1,,2,n,BJJ8,60.0315736894,go_no-go,2017_maj_24_1848,
+.png,None,6,0,12,0,None,1,,2,n,BJJ8,60.0315736894,go_no-go,2017_maj_24_1848,
x.png,tab,6,1,13,1,tab,1,0.200654983521,2,n,BJJ8,60.0315736894,go_no-go,2017_maj_24_1848,
x.png,tab,7,0,14,1,tab,1,0.266719102859,2,n,BJJ8,60.0315736894,go_no-go,2017_maj_24_1848,
+.png,None,7,1,15,0,tab,0,0.216873884201,2,n,BJJ8,60.0315736894,go_no-go,2017_maj_24_1848,
+.png,None,8,0,16,0,None,1,,2,n,BJJ8,60.0315736894,go_no-go,2017_maj_24_1848,
x.png,tab,8,1,17,1,tab,1,0.200134038925,2,n,BJJ8,60.0315736894,go_no-go,2017_maj_24_1848,
+.png,None,9,0,18,0,None,1,,2,n,BJJ8,60.0315736894,go_no-go,2017_maj_24_1848,
x.png,tab,9,1,19,1,tab,1,0.216950893402,2,n,BJJ8,60.0315736894,go_no-go,2017_maj_24_1848,
x.png,tab,10,0,20,1,tab,1,0.200116157532,2,n,BJJ8,60.0315736894,go_no-go,2017_maj_24_1848,
+.png,None,10,1,21,0,None,1,,2,n,BJJ8,60.0315736894,go_no-go,2017_maj_24_1848,
x.png,tab,11,0,22,1,tab,1,0.233603000641,2,n,BJJ8,60.0315736894,go_no-go,2017_maj_24_1848,
+.png,None,11,1,23,0,None,1,,2,n,BJJ8,60.0315736894,go_no-go,2017_maj_24_1848,
x.png,tab,12,0,24,1,tab,1,0.21702504158,2,n,BJJ8,60.0315736894,go_no-go,2017_maj_24_1848,
+.png,None,12,1,25,0,None,1,,2,n,BJJ8,60.0315736894,go_no-go,2017_maj_24_1848,
x.png,tab,13,0,26,1,tab,1,0.267198085785,2,n,BJJ8,60.0315736894,go_no-go,2017_maj_24_1848,
+.png,None,13,1,27,0,None,1,,2,n,BJJ8,60.0315736894,go_no-go,2017_maj_24_1848,
+.png,None,14,0,28,0,None,1,,2,n,BJJ8,60.0315736894,go_no-go,2017_maj_24_1848,
x.png,tab,14,1,29,1,tab,1,0.26669216156,2,n,BJJ8,60.0315736894,go_no-go,2017_maj_24_1848,
x.png,tab,15,0,30,1,tab,1,0.166800022125,2,n,BJJ8,60.0315736894,go_no-go,2017_maj_24_1848,
+.png,None,15,1,31,0,None,1,,2,n,BJJ8,60.0315736894,go_no-go,2017_maj_24_1848,
+.png,None,16,0,32,0,None,1,,2,n,BJJ8,60.0315736894,go_no-go,2017_maj_24_1848,
x.png,tab,16,1,33,1,tab,1,0.116931915283,2,n,BJJ8,60.0315736894,go_no-go,2017_maj_24_1848,
x.png,tab,17,0,34,1,tab,1,0.21684384346,2,n,BJJ8,60.0315736894,go_no-go,2017_maj_24_1848,
+.png,None,17,1,35,0,tab,0,0.250101089478,2,n,BJJ8,60.0315736894,go_no-go,2017_maj_24_1848,
+.png,None,18,0,36,0,None,1,,2,n,BJJ8,60.0315736894,go_no-go,2017_maj_24_1848,
x.png,tab,18,1,37,1,tab,1,0.200112104416,2,n,BJJ8,60.0315736894,go_no-go,2017_maj_24_1848,
+.png,None,19,0,38,0,None,1,,2,n,BJJ8,60.0315736894,go_no-go,2017_maj_24_1848,
x.png,tab,19,1,39,1,tab,1,0.250142097473,2,n,BJJ8,60.0315736894,go_no-go,2017_maj_24_1848,
x.png,tab,20,0,40,1,tab,1,0.266839981079,2,n,BJJ8,60.0315736894,go_no-go,2017_maj_24_1848,
+.png,None,20,1,41,0,None,1,,2,n,BJJ8,60.0315736894,go_no-go,2017_maj_24_1848,
