stimFile,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_respons.keys,key_respons.corr,key_respons.rt,session,noise,participant,frameRate,expName,date,
x.png,tab,0,0,0,1,tab,1,0.433375120163,2,n,BJJ6,60.0312300071,go_no-go,2017_maj_24_1752,
+.png,None,0,1,1,0,None,1,,2,n,BJJ6,60.0312300071,go_no-go,2017_maj_24_1752,
x.png,tab,1,0,2,1,tab,1,0.166834115982,2,n,BJJ6,60.0312300071,go_no-go,2017_maj_24_1752,
+.png,None,1,1,3,0,None,1,,2,n,BJJ6,60.0312300071,go_no-go,2017_maj_24_1752,
+.png,None,2,0,4,0,tab,0,0.200219154358,2,n,BJJ6,60.0312300071,go_no-go,2017_maj_24_1752,
x.png,tab,2,1,5,1,tab,1,0.21676492691,2,n,BJJ6,60.0312300071,go_no-go,2017_maj_24_1752,
+.png,None,3,0,6,0,None,1,,2,n,BJJ6,60.0312300071,go_no-go,2017_maj_24_1752,
x.png,tab,3,1,7,1,tab,1,0.166797876358,2,n,BJJ6,60.0312300071,go_no-go,2017_maj_24_1752,
x.png,tab,4,0,8,1,tab,1,0.316761016846,2,n,BJJ6,60.0312300071,go_no-go,2017_maj_24_1752,
+.png,None,4,1,9,0,None,1,,2,n,BJJ6,60.0312300071,go_no-go,2017_maj_24_1752,
+.png,None,5,0,10,0,None,1,,2,n,BJJ6,60.0312300071,go_no-go,2017_maj_24_1752,
x.png,tab,5,1,11,1,tab,1,0.216784000397,2,n,BJJ6,60.0312300071,go_no-go,2017_maj_24_1752,
+.png,None,6,0,12,0,None,1,,2,n,BJJ6,60.0312300071,go_no-go,2017_maj_24_1752,
x.png,tab,6,1,13,1,tab,1,0.200131893158,2,n,BJJ6,60.0312300071,go_no-go,2017_maj_24_1752,
x.png,tab,7,0,14,1,tab,1,0.250211000443,2,n,BJJ6,60.0312300071,go_no-go,2017_maj_24_1752,
+.png,None,7,1,15,0,None,1,,2,n,BJJ6,60.0312300071,go_no-go,2017_maj_24_1752,
x.png,tab,8,0,16,1,tab,1,0.216753959656,2,n,BJJ6,60.0312300071,go_no-go,2017_maj_24_1752,
+.png,None,8,1,17,0,tab,0,0.300462007523,2,n,BJJ6,60.0312300071,go_no-go,2017_maj_24_1752,
x.png,tab,9,0,18,1,tab,1,0.23345208168,2,n,BJJ6,60.0312300071,go_no-go,2017_maj_24_1752,
+.png,None,9,1,19,0,None,1,,2,n,BJJ6,60.0312300071,go_no-go,2017_maj_24_1752,
+.png,None,10,0,20,0,None,1,,2,n,BJJ6,60.0312300071,go_no-go,2017_maj_24_1752,
x.png,tab,10,1,21,1,tab,1,0.266798973083,2,n,BJJ6,60.0312300071,go_no-go,2017_maj_24_1752,
x.png,tab,11,0,22,1,tab,1,0.316755056381,2,n,BJJ6,60.0312300071,go_no-go,2017_maj_24_1752,
+.png,None,11,1,23,0,None,1,,2,n,BJJ6,60.0312300071,go_no-go,2017_maj_24_1752,
+.png,None,12,0,24,0,None,1,,2,n,BJJ6,60.0312300071,go_no-go,2017_maj_24_1752,
x.png,tab,12,1,25,1,tab,1,0.266772031784,2,n,BJJ6,60.0312300071,go_no-go,2017_maj_24_1752,
+.png,None,13,0,26,0,None,1,,2,n,BJJ6,60.0312300071,go_no-go,2017_maj_24_1752,
x.png,tab,13,1,27,1,tab,1,0.350028038025,2,n,BJJ6,60.0312300071,go_no-go,2017_maj_24_1752,
x.png,tab,14,0,28,1,tab,1,0.316658973694,2,n,BJJ6,60.0312300071,go_no-go,2017_maj_24_1752,
+.png,None,14,1,29,0,None,1,,2,n,BJJ6,60.0312300071,go_no-go,2017_maj_24_1752,
