stimFile,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_respons.keys,key_respons.corr,key_respons.rt,session,noise,participant,frameRate,expName,date,
x.png,tab,18,0,36,1,tab,1,0.300537109375,2,n,BJJ5,60.0279652224,go_no-go,2017_maj_24_1744,
+.png,None,18,1,37,0,None,1,,2,n,BJJ5,60.0279652224,go_no-go,2017_maj_24_1744,
x.png,tab,19,0,38,1,tab,1,0.300077915192,2,n,BJJ5,60.0279652224,go_no-go,2017_maj_24_1744,
+.png,None,19,1,39,0,None,1,,2,n,BJJ5,60.0279652224,go_no-go,2017_maj_24_1744,
+.png,None,20,0,40,0,None,1,,2,n,BJJ5,60.0279652224,go_no-go,2017_maj_24_1744,
x.png,tab,20,1,41,1,tab,1,0.283418178558,2,n,BJJ5,60.0279652224,go_no-go,2017_maj_24_1744,
x.png,tab,21,0,42,1,tab,1,0.300076961517,2,n,BJJ5,60.0279652224,go_no-go,2017_maj_24_1744,
+.png,None,21,1,43,0,None,1,,2,n,BJJ5,60.0279652224,go_no-go,2017_maj_24_1744,
x.png,tab,22,0,44,1,tab,1,0.400020837784,2,n,BJJ5,60.0279652224,go_no-go,2017_maj_24_1744,
+.png,None,22,1,45,0,None,1,,2,n,BJJ5,60.0279652224,go_no-go,2017_maj_24_1744,
+.png,None,23,0,46,0,None,1,,2,n,BJJ5,60.0279652224,go_no-go,2017_maj_24_1744,
x.png,tab,23,1,47,1,tab,1,0.383427143097,2,n,BJJ5,60.0279652224,go_no-go,2017_maj_24_1744,
+.png,None,24,0,48,0,None,1,,2,n,BJJ5,60.0279652224,go_no-go,2017_maj_24_1744,
x.png,tab,24,1,49,1,tab,1,0.383895158768,2,n,BJJ5,60.0279652224,go_no-go,2017_maj_24_1744,
+.png,None,25,0,50,0,None,1,,2,n,BJJ5,60.0279652224,go_no-go,2017_maj_24_1744,
x.png,tab,25,1,51,1,tab,1,0.366694927216,2,n,BJJ5,60.0279652224,go_no-go,2017_maj_24_1744,
+.png,None,26,0,52,0,None,1,,2,n,BJJ5,60.0279652224,go_no-go,2017_maj_24_1744,
x.png,tab,26,1,53,1,tab,1,0.350062847137,2,n,BJJ5,60.0279652224,go_no-go,2017_maj_24_1744,
+.png,None,27,0,54,0,None,1,,2,n,BJJ5,60.0279652224,go_no-go,2017_maj_24_1744,
x.png,tab,27,1,55,1,tab,1,0.216807126999,2,n,BJJ5,60.0279652224,go_no-go,2017_maj_24_1744,
x.png,tab,28,0,56,1,tab,1,0.333641052246,2,n,BJJ5,60.0279652224,go_no-go,2017_maj_24_1744,
+.png,None,28,1,57,0,None,1,,2,n,BJJ5,60.0279652224,go_no-go,2017_maj_24_1744,
+.png,None,29,0,58,0,None,1,,2,n,BJJ5,60.0279652224,go_no-go,2017_maj_24_1744,
x.png,tab,29,1,59,1,tab,1,0.183443069458,2,n,BJJ5,60.0279652224,go_no-go,2017_maj_24_1744,
