stimFile,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_respons.keys,key_respons.corr,key_respons.rt,session,noise,participant,frameRate,expName,date,
x.png,tab,0,0,0,1,tab,1,0.316838026047,2,n,BJJ_10,60.012848744,go_no-go,2017_maj_24_1834,
+.png,None,0,1,1,0,tab,0,0.13350892067,2,n,BJJ_10,60.012848744,go_no-go,2017_maj_24_1834,
+.png,None,1,0,2,0,None,1,,2,n,BJJ_10,60.012848744,go_no-go,2017_maj_24_1834,
x.png,tab,1,1,3,1,tab,1,0.200250148773,2,n,BJJ_10,60.012848744,go_no-go,2017_maj_24_1834,
x.png,tab,2,0,4,1,tab,1,0.233464956284,2,n,BJJ_10,60.012848744,go_no-go,2017_maj_24_1834,
+.png,None,2,1,5,0,None,1,,2,n,BJJ_10,60.012848744,go_no-go,2017_maj_24_1834,
x.png,tab,3,0,6,1,tab,1,0.166843891144,2,n,BJJ_10,60.012848744,go_no-go,2017_maj_24_1834,
+.png,None,3,1,7,0,None,1,,2,n,BJJ_10,60.012848744,go_no-go,2017_maj_24_1834,
x.png,tab,4,0,8,1,tab,1,0.300132036209,2,n,BJJ_10,60.012848744,go_no-go,2017_maj_24_1834,
+.png,None,4,1,9,0,None,1,,2,n,BJJ_10,60.012848744,go_no-go,2017_maj_24_1834,
x.png,tab,5,0,10,1,tab,1,0.216844081879,2,n,BJJ_10,60.012848744,go_no-go,2017_maj_24_1834,
+.png,None,5,1,11,0,None,1,,2,n,BJJ_10,60.012848744,go_no-go,2017_maj_24_1834,
x.png,tab,6,0,12,1,tab,1,0.249978065491,2,n,BJJ_10,60.012848744,go_no-go,2017_maj_24_1834,
+.png,None,6,1,13,0,None,1,,2,n,BJJ_10,60.012848744,go_no-go,2017_maj_24_1834,
+.png,None,7,0,14,0,None,1,,2,n,BJJ_10,60.012848744,go_no-go,2017_maj_24_1834,
x.png,tab,7,1,15,1,tab,1,0.516686916351,2,n,BJJ_10,60.012848744,go_no-go,2017_maj_24_1834,
+.png,None,8,0,16,0,None,1,,2,n,BJJ_10,60.012848744,go_no-go,2017_maj_24_1834,
x.png,tab,8,1,17,1,tab,1,0.383844137192,2,n,BJJ_10,60.012848744,go_no-go,2017_maj_24_1834,
+.png,None,9,0,18,0,None,1,,2,n,BJJ_10,60.012848744,go_no-go,2017_maj_24_1834,
x.png,tab,9,1,19,1,tab,1,0.250102043152,2,n,BJJ_10,60.012848744,go_no-go,2017_maj_24_1834,
x.png,tab,10,0,20,1,None,0,,2,n,BJJ_10,60.012848744,go_no-go,2017_maj_24_1834,
+.png,None,10,1,21,0,None,1,,2,n,BJJ_10,60.012848744,go_no-go,2017_maj_24_1834,
x.png,tab,11,0,22,1,tab,1,0.200508117676,2,n,BJJ_10,60.012848744,go_no-go,2017_maj_24_1834,
+.png,None,11,1,23,0,tab,0,0.316817045212,2,n,BJJ_10,60.012848744,go_no-go,2017_maj_24_1834,
+.png,None,12,0,24,0,None,1,,2,n,BJJ_10,60.012848744,go_no-go,2017_maj_24_1834,
x.png,tab,12,1,25,1,tab,1,0.66662311554,2,n,BJJ_10,60.012848744,go_no-go,2017_maj_24_1834,
+.png,None,13,0,26,0,None,1,,2,n,BJJ_10,60.012848744,go_no-go,2017_maj_24_1834,
x.png,tab,13,1,27,1,tab,1,0.316800832748,2,n,BJJ_10,60.012848744,go_no-go,2017_maj_24_1834,
+.png,None,14,0,28,0,None,1,,2,n,BJJ_10,60.012848744,go_no-go,2017_maj_24_1834,
x.png,tab,14,1,29,1,tab,1,0.183573961258,2,n,BJJ_10,60.012848744,go_no-go,2017_maj_24_1834,
x.png,tab,15,0,30,1,tab,1,0.316656112671,2,n,BJJ_10,60.012848744,go_no-go,2017_maj_24_1834,
+.png,None,15,1,31,0,tab,0,0.21685385704,2,n,BJJ_10,60.012848744,go_no-go,2017_maj_24_1834,
x.png,tab,16,0,32,1,tab,1,0.283467054367,2,n,BJJ_10,60.012848744,go_no-go,2017_maj_24_1834,
+.png,None,16,1,33,0,None,1,,2,n,BJJ_10,60.012848744,go_no-go,2017_maj_24_1834,
+.png,None,17,0,34,0,None,1,,2,n,BJJ_10,60.012848744,go_no-go,2017_maj_24_1834,
x.png,tab,17,1,35,1,tab,1,0.267225027084,2,n,BJJ_10,60.012848744,go_no-go,2017_maj_24_1834,
x.png,tab,18,0,36,1,tab,1,0.200203895569,2,n,BJJ_10,60.012848744,go_no-go,2017_maj_24_1834,
+.png,None,18,1,37,0,None,1,,2,n,BJJ_10,60.012848744,go_no-go,2017_maj_24_1834,
+.png,None,19,0,38,0,None,1,,2,n,BJJ_10,60.012848744,go_no-go,2017_maj_24_1834,
x.png,tab,19,1,39,1,tab,1,0.266680002213,2,n,BJJ_10,60.012848744,go_no-go,2017_maj_24_1834,
+.png,None,20,0,40,0,None,1,,2,n,BJJ_10,60.012848744,go_no-go,2017_maj_24_1834,
x.png,tab,20,1,41,1,tab,1,0.31681895256,2,n,BJJ_10,60.012848744,go_no-go,2017_maj_24_1834,
x.png,tab,21,0,42,1,tab,1,0.250210046768,2,n,BJJ_10,60.012848744,go_no-go,2017_maj_24_1834,
+.png,None,21,1,43,0,None,1,,2,n,BJJ_10,60.012848744,go_no-go,2017_maj_24_1834,
x.png,tab,22,0,44,1,tab,1,0.233458995819,2,n,BJJ_10,60.012848744,go_no-go,2017_maj_24_1834,
+.png,None,22,1,45,0,tab,0,0.200234174728,2,n,BJJ_10,60.012848744,go_no-go,2017_maj_24_1834,
x.png,tab,23,0,46,1,tab,1,0.26674079895,2,n,BJJ_10,60.012848744,go_no-go,2017_maj_24_1834,
+.png,None,23,1,47,0,None,1,,2,n,BJJ_10,60.012848744,go_no-go,2017_maj_24_1834,
x.png,tab,24,0,48,1,tab,1,0.250127077103,2,n,BJJ_10,60.012848744,go_no-go,2017_maj_24_1834,
+.png,None,24,1,49,0,None,1,,2,n,BJJ_10,60.012848744,go_no-go,2017_maj_24_1834,
+.png,None,25,0,50,0,tab,0,0.267252922058,2,n,BJJ_10,60.012848744,go_no-go,2017_maj_24_1834,
x.png,tab,25,1,51,1,tab,1,0.350087881088,2,n,BJJ_10,60.012848744,go_no-go,2017_maj_24_1834,
+.png,None,26,0,52,0,None,1,,2,n,BJJ_10,60.012848744,go_no-go,2017_maj_24_1834,
x.png,tab,26,1,53,1,tab,1,0.267065048218,2,n,BJJ_10,60.012848744,go_no-go,2017_maj_24_1834,
+.png,None,27,0,54,0,None,1,,2,n,BJJ_10,60.012848744,go_no-go,2017_maj_24_1834,
x.png,tab,27,1,55,1,tab,1,0.283352851868,2,n,BJJ_10,60.012848744,go_no-go,2017_maj_24_1834,
x.png,tab,28,0,56,1,tab,1,0.366756916046,2,n,BJJ_10,60.012848744,go_no-go,2017_maj_24_1834,
+.png,None,28,1,57,0,None,1,,2,n,BJJ_10,60.012848744,go_no-go,2017_maj_24_1834,
+.png,None,29,0,58,0,None,1,,2,n,BJJ_10,60.012848744,go_no-go,2017_maj_24_1834,
x.png,tab,29,1,59,1,tab,1,0.15015912056,2,n,BJJ_10,60.012848744,go_no-go,2017_maj_24_1834,
