stimFile,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_respons.keys,key_respons.corr,key_respons.rt,session,noise,participant,frameRate,expName,date,
+.png,None,0,0,0,0,None,1,,4,n,BJJ_18,60.0381043992,go_no-go,2017_maj_27_1032,
x.png,tab,0,1,1,1,tab,1,0.400041103363,4,n,BJJ_18,60.0381043992,go_no-go,2017_maj_27_1032,
+.png,None,1,0,2,0,None,1,,4,n,BJJ_18,60.0381043992,go_no-go,2017_maj_27_1032,
x.png,tab,1,1,3,1,tab,1,0.133891105652,4,n,BJJ_18,60.0381043992,go_no-go,2017_maj_27_1032,
x.png,tab,2,0,4,1,tab,1,0.116855859756,4,n,BJJ_18,60.0381043992,go_no-go,2017_maj_27_1032,
+.png,None,2,1,5,0,tab,0,0.166665077209,4,n,BJJ_18,60.0381043992,go_no-go,2017_maj_27_1032,
x.png,tab,3,0,6,1,tab,1,0.133810043335,4,n,BJJ_18,60.0381043992,go_no-go,2017_maj_27_1032,
+.png,None,3,1,7,0,None,1,,4,n,BJJ_18,60.0381043992,go_no-go,2017_maj_27_1032,
x.png,tab,4,0,8,1,tab,1,0.133675813675,4,n,BJJ_18,60.0381043992,go_no-go,2017_maj_27_1032,
+.png,None,4,1,9,0,None,1,,4,n,BJJ_18,60.0381043992,go_no-go,2017_maj_27_1032,
+.png,None,5,0,10,0,tab,0,0.13350892067,4,n,BJJ_18,60.0381043992,go_no-go,2017_maj_27_1032,
x.png,tab,5,1,11,1,tab,1,0.150165081024,4,n,BJJ_18,60.0381043992,go_no-go,2017_maj_27_1032,
x.png,tab,6,0,12,1,tab,1,0.283228158951,4,n,BJJ_18,60.0381043992,go_no-go,2017_maj_27_1032,
+.png,None,6,1,13,0,None,1,,4,n,BJJ_18,60.0381043992,go_no-go,2017_maj_27_1032,
+.png,None,7,0,14,0,None,1,,4,n,BJJ_18,60.0381043992,go_no-go,2017_maj_27_1032,
x.png,tab,7,1,15,1,tab,1,0.150189161301,4,n,BJJ_18,60.0381043992,go_no-go,2017_maj_27_1032,
x.png,tab,8,0,16,1,tab,1,0.250060081482,4,n,BJJ_18,60.0381043992,go_no-go,2017_maj_27_1032,
+.png,None,8,1,17,0,None,1,,4,n,BJJ_18,60.0381043992,go_no-go,2017_maj_27_1032,
+.png,None,9,0,18,0,tab,0,0.149979114532,4,n,BJJ_18,60.0381043992,go_no-go,2017_maj_27_1032,
x.png,tab,9,1,19,1,tab,1,0.166816949844,4,n,BJJ_18,60.0381043992,go_no-go,2017_maj_27_1032,
+.png,None,10,0,20,0,None,1,,4,n,BJJ_18,60.0381043992,go_no-go,2017_maj_27_1032,
x.png,tab,10,1,21,1,tab,1,0.200068950653,4,n,BJJ_18,60.0381043992,go_no-go,2017_maj_27_1032,
+.png,None,11,0,22,0,None,1,,4,n,BJJ_18,60.0381043992,go_no-go,2017_maj_27_1032,
x.png,tab,11,1,23,1,tab,1,0.183528900146,4,n,BJJ_18,60.0381043992,go_no-go,2017_maj_27_1032,
+.png,None,12,0,24,0,None,1,,4,n,BJJ_18,60.0381043992,go_no-go,2017_maj_27_1032,
x.png,tab,12,1,25,1,tab,1,0.150128126144,4,n,BJJ_18,60.0381043992,go_no-go,2017_maj_27_1032,
x.png,tab,13,0,26,1,tab,1,0.200141906738,4,n,BJJ_18,60.0381043992,go_no-go,2017_maj_27_1032,
+.png,None,13,1,27,0,None,1,,4,n,BJJ_18,60.0381043992,go_no-go,2017_maj_27_1032,
x.png,tab,14,0,28,1,tab,1,0.350033044815,4,n,BJJ_18,60.0381043992,go_no-go,2017_maj_27_1032,
+.png,None,14,1,29,0,None,1,,4,n,BJJ_18,60.0381043992,go_no-go,2017_maj_27_1032,
+.png,None,15,0,30,0,tab,0,0.13349199295,4,n,BJJ_18,60.0381043992,go_no-go,2017_maj_27_1032,
x.png,tab,15,1,31,1,tab,1,0.33341383934,4,n,BJJ_18,60.0381043992,go_no-go,2017_maj_27_1032,
+.png,None,16,0,32,0,None,1,,4,n,BJJ_18,60.0381043992,go_no-go,2017_maj_27_1032,
x.png,tab,16,1,33,1,tab,1,0.150141000748,4,n,BJJ_18,60.0381043992,go_no-go,2017_maj_27_1032,
x.png,tab,17,0,34,1,tab,1,0.183461904526,4,n,BJJ_18,60.0381043992,go_no-go,2017_maj_27_1032,
+.png,None,17,1,35,0,None,1,,4,n,BJJ_18,60.0381043992,go_no-go,2017_maj_27_1032,
x.png,tab,18,0,36,1,tab,1,0.150099039078,4,n,BJJ_18,60.0381043992,go_no-go,2017_maj_27_1032,
+.png,None,18,1,37,0,None,1,,4,n,BJJ_18,60.0381043992,go_no-go,2017_maj_27_1032,
x.png,tab,19,0,38,1,tab,1,0.150108098984,4,n,BJJ_18,60.0381043992,go_no-go,2017_maj_27_1032,
+.png,None,19,1,39,0,None,1,,4,n,BJJ_18,60.0381043992,go_no-go,2017_maj_27_1032,
x.png,tab,20,0,40,1,tab,1,0.166853904724,4,n,BJJ_18,60.0381043992,go_no-go,2017_maj_27_1032,
+.png,None,20,1,41,0,None,1,,4,n,BJJ_18,60.0381043992,go_no-go,2017_maj_27_1032,
x.png,tab,21,0,42,1,tab,1,0.200130939484,4,n,BJJ_18,60.0381043992,go_no-go,2017_maj_27_1032,
+.png,None,21,1,43,0,None,1,,4,n,BJJ_18,60.0381043992,go_no-go,2017_maj_27_1032,
x.png,tab,22,0,44,1,tab,1,0.166799068451,4,n,BJJ_18,60.0381043992,go_no-go,2017_maj_27_1032,
+.png,None,22,1,45,0,None,1,,4,n,BJJ_18,60.0381043992,go_no-go,2017_maj_27_1032,
+.png,None,23,0,46,0,None,1,,4,n,BJJ_18,60.0381043992,go_no-go,2017_maj_27_1032,
x.png,tab,23,1,47,1,tab,1,0.216815948486,4,n,BJJ_18,60.0381043992,go_no-go,2017_maj_27_1032,
x.png,tab,24,0,48,1,tab,1,0.133866071701,4,n,BJJ_18,60.0381043992,go_no-go,2017_maj_27_1032,
+.png,None,24,1,49,0,None,1,,4,n,BJJ_18,60.0381043992,go_no-go,2017_maj_27_1032,
x.png,tab,25,0,50,1,tab,1,0.133492946625,4,n,BJJ_18,60.0381043992,go_no-go,2017_maj_27_1032,
+.png,None,25,1,51,0,tab,0,0.166779994965,4,n,BJJ_18,60.0381043992,go_no-go,2017_maj_27_1032,
+.png,None,26,0,52,0,None,1,,4,n,BJJ_18,60.0381043992,go_no-go,2017_maj_27_1032,
x.png,tab,26,1,53,1,tab,1,0.183495044708,4,n,BJJ_18,60.0381043992,go_no-go,2017_maj_27_1032,
+.png,None,27,0,54,0,None,1,,4,n,BJJ_18,60.0381043992,go_no-go,2017_maj_27_1032,
x.png,tab,27,1,55,1,tab,1,0.216784000397,4,n,BJJ_18,60.0381043992,go_no-go,2017_maj_27_1032,
x.png,tab,28,0,56,1,tab,1,0.316741943359,4,n,BJJ_18,60.0381043992,go_no-go,2017_maj_27_1032,
+.png,None,28,1,57,0,None,1,,4,n,BJJ_18,60.0381043992,go_no-go,2017_maj_27_1032,
+.png,None,29,0,58,0,None,1,,4,n,BJJ_18,60.0381043992,go_no-go,2017_maj_27_1032,
x.png,tab,29,1,59,1,tab,1,0.166781902313,4,n,BJJ_18,60.0381043992,go_no-go,2017_maj_27_1032,
