stimFile,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_respons.keys,key_respons.corr,key_respons.rt,session,noise,participant,frameRate,expName,date,
+.png,None,0,0,0,0,None,1,,3,y,KM_12,31.9187682017,go_no-go,2017_maj_25_1531,
x.png,tab,0,1,1,1,tab,1,0.157540814951,3,y,KM_12,31.9187682017,go_no-go,2017_maj_25_1531,
x.png,tab,1,0,2,1,None,0,,3,y,KM_12,31.9187682017,go_no-go,2017_maj_25_1531,
+.png,None,1,1,3,0,tab,0,0.156943288515,3,y,KM_12,31.9187682017,go_no-go,2017_maj_25_1531,
x.png,tab,2,0,4,1,tab,1,0.0936255664565,3,y,KM_12,31.9187682017,go_no-go,2017_maj_25_1531,
+.png,None,2,1,5,0,None,1,,3,y,KM_12,31.9187682017,go_no-go,2017_maj_25_1531,
+.png,None,3,0,6,0,None,1,,3,y,KM_12,31.9187682017,go_no-go,2017_maj_25_1531,
x.png,tab,3,1,7,1,tab,1,0.156630914658,3,y,KM_12,31.9187682017,go_no-go,2017_maj_25_1531,
+.png,None,4,0,8,0,None,1,,3,y,KM_12,31.9187682017,go_no-go,2017_maj_25_1531,
x.png,tab,4,1,9,1,tab,1,0.250431410503,3,y,KM_12,31.9187682017,go_no-go,2017_maj_25_1531,
x.png,tab,5,0,10,1,tab,1,0.375060076243,3,y,KM_12,31.9187682017,go_no-go,2017_maj_25_1531,
+.png,None,5,1,11,0,None,1,,3,y,KM_12,31.9187682017,go_no-go,2017_maj_25_1531,
x.png,tab,6,0,12,1,tab,1,0.218773665139,3,y,KM_12,31.9187682017,go_no-go,2017_maj_25_1531,
+.png,None,6,1,13,0,tab,0,0.250708084437,3,y,KM_12,31.9187682017,go_no-go,2017_maj_25_1531,
x.png,tab,7,0,14,1,tab,1,0.136449336307,3,y,KM_12,31.9187682017,go_no-go,2017_maj_25_1531,
+.png,None,7,1,15,0,None,1,,3,y,KM_12,31.9187682017,go_no-go,2017_maj_25_1531,
+.png,None,8,0,16,0,tab,0,0.187920951517,3,y,KM_12,31.9187682017,go_no-go,2017_maj_25_1531,
x.png,tab,8,1,17,1,tab,1,0.313152944902,3,y,KM_12,31.9187682017,go_no-go,2017_maj_25_1531,
+.png,None,9,0,18,0,None,1,,3,y,KM_12,31.9187682017,go_no-go,2017_maj_25_1531,
x.png,tab,9,1,19,1,tab,1,0.126587249339,3,y,KM_12,31.9187682017,go_no-go,2017_maj_25_1531,
+.png,None,10,0,20,0,None,1,,3,y,KM_12,31.9187682017,go_no-go,2017_maj_25_1531,
x.png,tab,10,1,21,1,tab,1,0.406434007687,3,y,KM_12,31.9187682017,go_no-go,2017_maj_25_1531,
+.png,None,11,0,22,0,None,1,,3,y,KM_12,31.9187682017,go_no-go,2017_maj_25_1531,
x.png,tab,11,1,23,1,tab,1,0.170213373611,3,y,KM_12,31.9187682017,go_no-go,2017_maj_25_1531,
x.png,tab,12,0,24,1,tab,1,0.251333724475,3,y,KM_12,31.9187682017,go_no-go,2017_maj_25_1531,
+.png,None,12,1,25,0,None,1,,3,y,KM_12,31.9187682017,go_no-go,2017_maj_25_1531,
x.png,tab,13,0,26,1,tab,1,0.375658941339,3,y,KM_12,31.9187682017,go_no-go,2017_maj_25_1531,
+.png,None,13,1,27,0,None,1,,3,y,KM_12,31.9187682017,go_no-go,2017_maj_25_1531,
x.png,tab,14,0,28,1,tab,1,0.281714753597,3,y,KM_12,31.9187682017,go_no-go,2017_maj_25_1531,
+.png,None,14,1,29,0,None,1,,3,y,KM_12,31.9187682017,go_no-go,2017_maj_25_1531,
x.png,tab,15,0,30,1,tab,1,0.157642559614,3,y,KM_12,31.9187682017,go_no-go,2017_maj_25_1531,
+.png,None,15,1,31,0,None,1,,3,y,KM_12,31.9187682017,go_no-go,2017_maj_25_1531,
+.png,None,16,0,32,0,tab,0,0.20039180608,3,y,KM_12,31.9187682017,go_no-go,2017_maj_25_1531,
x.png,tab,16,1,33,1,tab,1,0.156540326308,3,y,KM_12,31.9187682017,go_no-go,2017_maj_25_1531,
x.png,tab,17,0,34,1,tab,1,0.312856636127,3,y,KM_12,31.9187682017,go_no-go,2017_maj_25_1531,
+.png,None,17,1,35,0,None,1,,3,y,KM_12,31.9187682017,go_no-go,2017_maj_25_1531,
+.png,None,18,0,36,0,tab,0,0.187858922989,3,y,KM_12,31.9187682017,go_no-go,2017_maj_25_1531,
x.png,tab,18,1,37,1,tab,1,0.219173057354,3,y,KM_12,31.9187682017,go_no-go,2017_maj_25_1531,
+.png,None,19,0,38,0,None,1,,3,y,KM_12,31.9187682017,go_no-go,2017_maj_25_1531,
x.png,tab,19,1,39,1,tab,1,0.156600569841,3,y,KM_12,31.9187682017,go_no-go,2017_maj_25_1531,
+.png,None,20,0,40,0,tab,0,0.250770559302,3,y,KM_12,31.9187682017,go_no-go,2017_maj_25_1531,
x.png,tab,20,1,41,1,tab,1,0.249758021906,3,y,KM_12,31.9187682017,go_no-go,2017_maj_25_1531,
+.png,None,21,0,42,0,None,1,,3,y,KM_12,31.9187682017,go_no-go,2017_maj_25_1531,
x.png,tab,21,1,43,1,tab,1,0.187675961293,3,y,KM_12,31.9187682017,go_no-go,2017_maj_25_1531,
+.png,None,22,0,44,0,None,1,,3,y,KM_12,31.9187682017,go_no-go,2017_maj_25_1531,
x.png,tab,22,1,45,1,tab,1,0.21881605871,3,y,KM_12,31.9187682017,go_no-go,2017_maj_25_1531,
+.png,None,23,0,46,0,None,1,,3,y,KM_12,31.9187682017,go_no-go,2017_maj_25_1531,
x.png,tab,23,1,47,1,tab,1,0.219453747501,3,y,KM_12,31.9187682017,go_no-go,2017_maj_25_1531,
+.png,None,24,0,48,0,None,1,,3,y,KM_12,31.9187682017,go_no-go,2017_maj_25_1531,
x.png,tab,24,1,49,1,tab,1,0.156441705418,3,y,KM_12,31.9187682017,go_no-go,2017_maj_25_1531,
+.png,None,25,0,50,0,None,1,,3,y,KM_12,31.9187682017,go_no-go,2017_maj_25_1531,
x.png,tab,25,1,51,1,tab,1,0.219154314953,3,y,KM_12,31.9187682017,go_no-go,2017_maj_25_1531,
+.png,None,26,0,52,0,None,1,,3,y,KM_12,31.9187682017,go_no-go,2017_maj_25_1531,
x.png,tab,26,1,53,1,tab,1,0.187749592238,3,y,KM_12,31.9187682017,go_no-go,2017_maj_25_1531,
x.png,tab,27,0,54,1,tab,1,0.312738380162,3,y,KM_12,31.9187682017,go_no-go,2017_maj_25_1531,
+.png,None,27,1,55,0,None,1,,3,y,KM_12,31.9187682017,go_no-go,2017_maj_25_1531,
+.png,None,28,0,56,0,None,1,,3,y,KM_12,31.9187682017,go_no-go,2017_maj_25_1531,
x.png,tab,28,1,57,1,tab,1,0.218946363195,3,y,KM_12,31.9187682017,go_no-go,2017_maj_25_1531,
+.png,None,29,0,58,0,None,1,,3,y,KM_12,31.9187682017,go_no-go,2017_maj_25_1531,
x.png,tab,29,1,59,1,tab,1,0.258571425336,3,y,KM_12,31.9187682017,go_no-go,2017_maj_25_1531,
