stimFile,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_respons.keys,key_respons.corr,key_respons.rt,session,noise,participant,frameRate,expName,date,
+.png,None,0,0,0,0,None,1,,2,y,BJJ5,60.1029729757,go_no-go,2017_maj_24_1739,
x.png,tab,0,1,1,1,tab,1,0.266781806946,2,y,BJJ5,60.1029729757,go_no-go,2017_maj_24_1739,
x.png,tab,1,0,2,1,tab,1,0.216810941696,2,y,BJJ5,60.1029729757,go_no-go,2017_maj_24_1739,
+.png,None,1,1,3,0,None,1,,2,y,BJJ5,60.1029729757,go_no-go,2017_maj_24_1739,
x.png,tab,2,0,4,1,tab,1,0.266784906387,2,y,BJJ5,60.1029729757,go_no-go,2017_maj_24_1739,
+.png,None,2,1,5,0,None,1,,2,y,BJJ5,60.1029729757,go_no-go,2017_maj_24_1739,
+.png,None,3,0,6,0,None,1,,2,y,BJJ5,60.1029729757,go_no-go,2017_maj_24_1739,
x.png,tab,3,1,7,1,tab,1,0.150173902512,2,y,BJJ5,60.1029729757,go_no-go,2017_maj_24_1739,
+.png,None,4,0,8,0,None,1,,2,y,BJJ5,60.1029729757,go_no-go,2017_maj_24_1739,
x.png,tab,4,1,9,1,tab,1,0.216706991196,2,y,BJJ5,60.1029729757,go_no-go,2017_maj_24_1739,
x.png,tab,5,0,10,1,tab,1,0.316752910614,2,y,BJJ5,60.1029729757,go_no-go,2017_maj_24_1739,
+.png,None,5,1,11,0,None,1,,2,y,BJJ5,60.1029729757,go_no-go,2017_maj_24_1739,
x.png,tab,6,0,12,1,tab,1,0.166787147522,2,y,BJJ5,60.1029729757,go_no-go,2017_maj_24_1739,
+.png,None,6,1,13,0,None,1,,2,y,BJJ5,60.1029729757,go_no-go,2017_maj_24_1739,
+.png,None,7,0,14,0,None,1,,2,y,BJJ5,60.1029729757,go_no-go,2017_maj_24_1739,
x.png,tab,7,1,15,1,tab,1,0.200146913528,2,y,BJJ5,60.1029729757,go_no-go,2017_maj_24_1739,
+.png,None,8,0,16,0,None,1,,2,y,BJJ5,60.1029729757,go_no-go,2017_maj_24_1739,
x.png,tab,8,1,17,1,tab,1,0.200602054596,2,y,BJJ5,60.1029729757,go_no-go,2017_maj_24_1739,
+.png,None,9,0,18,0,None,1,,2,y,BJJ5,60.1029729757,go_no-go,2017_maj_24_1739,
x.png,tab,9,1,19,1,tab,1,0.400037050247,2,y,BJJ5,60.1029729757,go_no-go,2017_maj_24_1739,
x.png,tab,10,0,20,1,tab,1,0.266735076904,2,y,BJJ5,60.1029729757,go_no-go,2017_maj_24_1739,
+.png,None,10,1,21,0,None,1,,2,y,BJJ5,60.1029729757,go_no-go,2017_maj_24_1739,
x.png,tab,11,0,22,1,tab,1,0.200070142746,2,y,BJJ5,60.1029729757,go_no-go,2017_maj_24_1739,
+.png,None,11,1,23,0,None,1,,2,y,BJJ5,60.1029729757,go_no-go,2017_maj_24_1739,
x.png,tab,12,0,24,1,tab,1,0.216922998428,2,y,BJJ5,60.1029729757,go_no-go,2017_maj_24_1739,
+.png,None,12,1,25,0,None,1,,2,y,BJJ5,60.1029729757,go_no-go,2017_maj_24_1739,
+.png,None,13,0,26,0,None,1,,2,y,BJJ5,60.1029729757,go_no-go,2017_maj_24_1739,
x.png,tab,13,1,27,1,tab,1,0.266713142395,2,y,BJJ5,60.1029729757,go_no-go,2017_maj_24_1739,
+.png,None,14,0,28,0,None,1,,2,y,BJJ5,60.1029729757,go_no-go,2017_maj_24_1739,
x.png,tab,14,1,29,1,tab,1,0.416692972183,2,y,BJJ5,60.1029729757,go_no-go,2017_maj_24_1739,
x.png,tab,15,0,30,1,tab,1,0.233496189117,2,y,BJJ5,60.1029729757,go_no-go,2017_maj_24_1739,
+.png,None,15,1,31,0,None,1,,2,y,BJJ5,60.1029729757,go_no-go,2017_maj_24_1739,
x.png,tab,16,0,32,1,tab,1,0.200416088104,2,y,BJJ5,60.1029729757,go_no-go,2017_maj_24_1739,
+.png,None,16,1,33,0,None,1,,2,y,BJJ5,60.1029729757,go_no-go,2017_maj_24_1739,
+.png,None,17,0,34,0,None,1,,2,y,BJJ5,60.1029729757,go_no-go,2017_maj_24_1739,
