stimFile,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_respons.keys,key_respons.corr,key_respons.rt,session,noise,participant,frameRate,expName,date,
+.png,None,0,0,0,0,None,1,,2,y,BJJ9,60.0240135896,go_no-go,2017_maj_24_1826,
x.png,tab,0,1,1,1,tab,1,0.133560180664,2,y,BJJ9,60.0240135896,go_no-go,2017_maj_24_1826,
x.png,tab,1,0,2,1,tab,1,0.216799020767,2,y,BJJ9,60.0240135896,go_no-go,2017_maj_24_1826,
+.png,None,1,1,3,0,None,1,,2,y,BJJ9,60.0240135896,go_no-go,2017_maj_24_1826,
x.png,tab,2,0,4,1,tab,1,0.133427143097,2,y,BJJ9,60.0240135896,go_no-go,2017_maj_24_1826,
+.png,None,2,1,5,0,None,1,,2,y,BJJ9,60.0240135896,go_no-go,2017_maj_24_1826,
x.png,tab,3,0,6,1,tab,1,0.100198030472,2,y,BJJ9,60.0240135896,go_no-go,2017_maj_24_1826,
+.png,None,3,1,7,0,None,1,,2,y,BJJ9,60.0240135896,go_no-go,2017_maj_24_1826,
x.png,tab,4,0,8,1,tab,1,0.0834600925446,2,y,BJJ9,60.0240135896,go_no-go,2017_maj_24_1826,
+.png,None,4,1,9,0,None,1,,2,y,BJJ9,60.0240135896,go_no-go,2017_maj_24_1826,
x.png,tab,5,0,10,1,tab,1,0.116849899292,2,y,BJJ9,60.0240135896,go_no-go,2017_maj_24_1826,
+.png,None,5,1,11,0,tab,0,0.116875886917,2,y,BJJ9,60.0240135896,go_no-go,2017_maj_24_1826,
+.png,None,6,0,12,0,None,1,,2,y,BJJ9,60.0240135896,go_no-go,2017_maj_24_1826,
x.png,tab,6,1,13,1,tab,1,0.166985988617,2,y,BJJ9,60.0240135896,go_no-go,2017_maj_24_1826,
+.png,None,7,0,14,0,None,1,,2,y,BJJ9,60.0240135896,go_no-go,2017_maj_24_1826,
x.png,tab,7,1,15,1,tab,1,0.133873939514,2,y,BJJ9,60.0240135896,go_no-go,2017_maj_24_1826,
+.png,None,8,0,16,0,None,1,,2,y,BJJ9,60.0240135896,go_no-go,2017_maj_24_1826,
x.png,tab,8,1,17,1,tab,1,0.150155067444,2,y,BJJ9,60.0240135896,go_no-go,2017_maj_24_1826,
+.png,None,9,0,18,0,None,1,,2,y,BJJ9,60.0240135896,go_no-go,2017_maj_24_1826,
x.png,tab,9,1,19,1,tab,1,0.0834782123566,2,y,BJJ9,60.0240135896,go_no-go,2017_maj_24_1826,
+.png,None,10,0,20,0,None,1,,2,y,BJJ9,60.0240135896,go_no-go,2017_maj_24_1826,
x.png,tab,10,1,21,1,tab,1,0.116863012314,2,y,BJJ9,60.0240135896,go_no-go,2017_maj_24_1826,
+.png,None,11,0,22,0,None,1,,2,y,BJJ9,60.0240135896,go_no-go,2017_maj_24_1826,
x.png,tab,11,1,23,1,tab,1,0.200201034546,2,y,BJJ9,60.0240135896,go_no-go,2017_maj_24_1826,
x.png,tab,12,0,24,1,tab,1,0.116839885712,2,y,BJJ9,60.0240135896,go_no-go,2017_maj_24_1826,
+.png,None,12,1,25,0,None,1,,2,y,BJJ9,60.0240135896,go_no-go,2017_maj_24_1826,
x.png,tab,13,0,26,1,tab,1,0.133639097214,2,y,BJJ9,60.0240135896,go_no-go,2017_maj_24_1826,
+.png,None,13,1,27,0,None,1,,2,y,BJJ9,60.0240135896,go_no-go,2017_maj_24_1826,
+.png,None,14,0,28,0,None,1,,2,y,BJJ9,60.0240135896,go_no-go,2017_maj_24_1826,
x.png,tab,14,1,29,1,tab,1,0.167240858078,2,y,BJJ9,60.0240135896,go_no-go,2017_maj_24_1826,
+.png,None,15,0,30,0,None,1,,2,y,BJJ9,60.0240135896,go_no-go,2017_maj_24_1826,
x.png,tab,15,1,31,1,tab,1,0.166800022125,2,y,BJJ9,60.0240135896,go_no-go,2017_maj_24_1826,
x.png,tab,16,0,32,1,tab,1,0.150076150894,2,y,BJJ9,60.0240135896,go_no-go,2017_maj_24_1826,
+.png,None,16,1,33,0,None,1,,2,y,BJJ9,60.0240135896,go_no-go,2017_maj_24_1826,
x.png,tab,17,0,34,1,tab,1,0.11687207222,2,y,BJJ9,60.0240135896,go_no-go,2017_maj_24_1826,
+.png,None,17,1,35,0,None,1,,2,y,BJJ9,60.0240135896,go_no-go,2017_maj_24_1826,
x.png,tab,18,0,36,1,tab,1,0.100141763687,2,y,BJJ9,60.0240135896,go_no-go,2017_maj_24_1826,
+.png,None,18,1,37,0,None,1,,2,y,BJJ9,60.0240135896,go_no-go,2017_maj_24_1826,
x.png,tab,19,0,38,1,tab,1,0.183499097824,2,y,BJJ9,60.0240135896,go_no-go,2017_maj_24_1826,
+.png,None,19,1,39,0,None,1,,2,y,BJJ9,60.0240135896,go_no-go,2017_maj_24_1826,
+.png,None,20,0,40,0,None,1,,2,y,BJJ9,60.0240135896,go_no-go,2017_maj_24_1826,
x.png,tab,20,1,41,1,tab,1,0.150252103806,2,y,BJJ9,60.0240135896,go_no-go,2017_maj_24_1826,
+.png,None,21,0,42,0,None,1,,2,y,BJJ9,60.0240135896,go_no-go,2017_maj_24_1826,
x.png,tab,21,1,43,1,tab,1,0.133525133133,2,y,BJJ9,60.0240135896,go_no-go,2017_maj_24_1826,
+.png,None,22,0,44,0,tab,0,0.216892957687,2,y,BJJ9,60.0240135896,go_no-go,2017_maj_24_1826,
x.png,tab,22,1,45,1,tab,1,0.133903026581,2,y,BJJ9,60.0240135896,go_no-go,2017_maj_24_1826,
+.png,None,23,0,46,0,None,1,,2,y,BJJ9,60.0240135896,go_no-go,2017_maj_24_1826,
x.png,tab,23,1,47,1,tab,1,0.23345708847,2,y,BJJ9,60.0240135896,go_no-go,2017_maj_24_1826,
+.png,None,24,0,48,0,None,1,,2,y,BJJ9,60.0240135896,go_no-go,2017_maj_24_1826,
x.png,tab,24,1,49,1,tab,1,0.133465051651,2,y,BJJ9,60.0240135896,go_no-go,2017_maj_24_1826,
+.png,None,25,0,50,0,None,1,,2,y,BJJ9,60.0240135896,go_no-go,2017_maj_24_1826,
x.png,tab,25,1,51,1,tab,1,0.133423805237,2,y,BJJ9,60.0240135896,go_no-go,2017_maj_24_1826,
x.png,tab,26,0,52,1,tab,1,0.18353509903,2,y,BJJ9,60.0240135896,go_no-go,2017_maj_24_1826,
