stimFile,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_respons.keys,key_respons.corr,key_respons.rt,session,noise,participant,frameRate,expName,date,
x.png,tab,0,0,0,1,tab,1,0.21665596962,4,n,BJJ_19,60.0251303026,go_no-go,2017_maj_27_1108,
+.png,None,0,1,1,0,None,1,,4,n,BJJ_19,60.0251303026,go_no-go,2017_maj_27_1108,
x.png,tab,1,0,2,1,tab,1,0.166780948639,4,n,BJJ_19,60.0251303026,go_no-go,2017_maj_27_1108,
+.png,None,1,1,3,0,None,1,,4,n,BJJ_19,60.0251303026,go_no-go,2017_maj_27_1108,
+.png,None,2,0,4,0,None,1,,4,n,BJJ_19,60.0251303026,go_no-go,2017_maj_27_1108,
x.png,tab,2,1,5,1,tab,1,0.133474111557,4,n,BJJ_19,60.0251303026,go_no-go,2017_maj_27_1108,
+.png,None,3,0,6,0,None,1,,4,n,BJJ_19,60.0251303026,go_no-go,2017_maj_27_1108,
x.png,tab,3,1,7,1,tab,1,0.216748952866,4,n,BJJ_19,60.0251303026,go_no-go,2017_maj_27_1108,
x.png,tab,4,0,8,1,tab,1,0.383400917053,4,n,BJJ_19,60.0251303026,go_no-go,2017_maj_27_1108,
+.png,None,4,1,9,0,None,1,,4,n,BJJ_19,60.0251303026,go_no-go,2017_maj_27_1108,
x.png,tab,5,0,10,1,tab,1,0.166807889938,4,n,BJJ_19,60.0251303026,go_no-go,2017_maj_27_1108,
+.png,None,5,1,11,0,None,1,,4,n,BJJ_19,60.0251303026,go_no-go,2017_maj_27_1108,
x.png,tab,6,0,12,1,tab,1,0.150114059448,4,n,BJJ_19,60.0251303026,go_no-go,2017_maj_27_1108,
+.png,None,6,1,13,0,None,1,,4,n,BJJ_19,60.0251303026,go_no-go,2017_maj_27_1108,
+.png,None,7,0,14,0,None,1,,4,n,BJJ_19,60.0251303026,go_no-go,2017_maj_27_1108,
x.png,tab,7,1,15,1,tab,1,0.166835069656,4,n,BJJ_19,60.0251303026,go_no-go,2017_maj_27_1108,
+.png,None,8,0,16,0,None,1,,4,n,BJJ_19,60.0251303026,go_no-go,2017_maj_27_1108,
x.png,tab,8,1,17,1,tab,1,0.133498907089,4,n,BJJ_19,60.0251303026,go_no-go,2017_maj_27_1108,
x.png,tab,9,0,18,1,tab,1,0.20020198822,4,n,BJJ_19,60.0251303026,go_no-go,2017_maj_27_1108,
+.png,None,9,1,19,0,None,1,,4,n,BJJ_19,60.0251303026,go_no-go,2017_maj_27_1108,
x.png,tab,10,0,20,1,tab,1,0.183402061462,4,n,BJJ_19,60.0251303026,go_no-go,2017_maj_27_1108,
+.png,None,10,1,21,0,None,1,,4,n,BJJ_19,60.0251303026,go_no-go,2017_maj_27_1108,
x.png,tab,11,0,22,1,tab,1,0.183408975601,4,n,BJJ_19,60.0251303026,go_no-go,2017_maj_27_1108,
+.png,None,11,1,23,0,None,1,,4,n,BJJ_19,60.0251303026,go_no-go,2017_maj_27_1108,
x.png,tab,12,0,24,1,tab,1,0.183516979218,4,n,BJJ_19,60.0251303026,go_no-go,2017_maj_27_1108,
+.png,None,12,1,25,0,None,1,,4,n,BJJ_19,60.0251303026,go_no-go,2017_maj_27_1108,
x.png,tab,13,0,26,1,tab,1,0.133445978165,4,n,BJJ_19,60.0251303026,go_no-go,2017_maj_27_1108,
+.png,None,13,1,27,0,None,1,,4,n,BJJ_19,60.0251303026,go_no-go,2017_maj_27_1108,
x.png,tab,14,0,28,1,tab,1,0.233429908752,4,n,BJJ_19,60.0251303026,go_no-go,2017_maj_27_1108,
+.png,None,14,1,29,0,None,1,,4,n,BJJ_19,60.0251303026,go_no-go,2017_maj_27_1108,
+.png,None,15,0,30,0,tab,0,0.15020608902,4,n,BJJ_19,60.0251303026,go_no-go,2017_maj_27_1108,
x.png,tab,15,1,31,1,tab,1,0.166782855988,4,n,BJJ_19,60.0251303026,go_no-go,2017_maj_27_1108,
+.png,None,16,0,32,0,None,1,,4,n,BJJ_19,60.0251303026,go_no-go,2017_maj_27_1108,
x.png,tab,16,1,33,1,tab,1,0.166797161102,4,n,BJJ_19,60.0251303026,go_no-go,2017_maj_27_1108,
x.png,tab,17,0,34,1,tab,1,0.383407115936,4,n,BJJ_19,60.0251303026,go_no-go,2017_maj_27_1108,
+.png,None,17,1,35,0,None,1,,4,n,BJJ_19,60.0251303026,go_no-go,2017_maj_27_1108,
x.png,tab,18,0,36,1,tab,1,0.166811943054,4,n,BJJ_19,60.0251303026,go_no-go,2017_maj_27_1108,
+.png,None,18,1,37,0,None,1,,4,n,BJJ_19,60.0251303026,go_no-go,2017_maj_27_1108,
x.png,tab,19,0,38,1,tab,1,0.200083017349,4,n,BJJ_19,60.0251303026,go_no-go,2017_maj_27_1108,
+.png,None,19,1,39,0,None,1,,4,n,BJJ_19,60.0251303026,go_no-go,2017_maj_27_1108,
+.png,None,20,0,40,0,None,1,,4,n,BJJ_19,60.0251303026,go_no-go,2017_maj_27_1108,
x.png,tab,20,1,41,1,tab,1,0.166763782501,4,n,BJJ_19,60.0251303026,go_no-go,2017_maj_27_1108,
+.png,None,21,0,42,0,None,1,,4,n,BJJ_19,60.0251303026,go_no-go,2017_maj_27_1108,
x.png,tab,21,1,43,1,tab,1,0.316658973694,4,n,BJJ_19,60.0251303026,go_no-go,2017_maj_27_1108,
+.png,None,22,0,44,0,None,1,,4,n,BJJ_19,60.0251303026,go_no-go,2017_maj_27_1108,
x.png,tab,22,1,45,1,tab,1,0.333418130875,4,n,BJJ_19,60.0251303026,go_no-go,2017_maj_27_1108,
x.png,tab,23,0,46,1,tab,1,0.383425951004,4,n,BJJ_19,60.0251303026,go_no-go,2017_maj_27_1108,
+.png,None,23,1,47,0,None,1,,4,n,BJJ_19,60.0251303026,go_no-go,2017_maj_27_1108,
