stimFile,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_respons.keys,key_respons.corr,key_respons.rt,session,noise,participant,frameRate,expName,date,
+.png,None,24,0,48,0,None,1,,1,y,judo_1,31.9807194183,go_no-go,2017_maj_23_1541,
x.png,space,24,1,49,1,space,1,0.218804456235,1,y,judo_1,31.9807194183,go_no-go,2017_maj_23_1541,
+.png,None,25,0,50,0,None,1,,1,y,judo_1,31.9807194183,go_no-go,2017_maj_23_1541,
x.png,space,25,1,51,1,space,1,0.219332814158,1,y,judo_1,31.9807194183,go_no-go,2017_maj_23_1541,
+.png,None,26,0,52,0,None,1,,1,y,judo_1,31.9807194183,go_no-go,2017_maj_23_1541,
x.png,space,26,1,53,1,space,1,0.185762894922,1,y,judo_1,31.9807194183,go_no-go,2017_maj_23_1541,
+.png,None,27,0,54,0,None,1,,1,y,judo_1,31.9807194183,go_no-go,2017_maj_23_1541,
x.png,space,27,1,55,1,space,1,0.220014681574,1,y,judo_1,31.9807194183,go_no-go,2017_maj_23_1541,
+.png,None,28,0,56,0,None,1,,1,y,judo_1,31.9807194183,go_no-go,2017_maj_23_1541,
x.png,space,28,1,57,1,space,1,0.218907093338,1,y,judo_1,31.9807194183,go_no-go,2017_maj_23_1541,
+.png,None,29,0,58,0,None,1,,1,y,judo_1,31.9807194183,go_no-go,2017_maj_23_1541,
x.png,space,29,1,59,1,space,1,0.156504626502,1,y,judo_1,31.9807194183,go_no-go,2017_maj_23_1541,
