stimFile,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_respons.keys,key_respons.corr,key_respons.rt,session,noise,participant,frameRate,expName,date,
+.png,None,0,0,0,0,tab,0,0.450015068054,2,y,BJJ3,60.0380184596,go_no-go,2017_maj_24_1701,
x.png,tab,0,1,1,1,tab,1,0.200107097626,2,y,BJJ3,60.0380184596,go_no-go,2017_maj_24_1701,
x.png,tab,1,0,2,1,tab,1,0.133543968201,2,y,BJJ3,60.0380184596,go_no-go,2017_maj_24_1701,
+.png,None,1,1,3,0,None,1,,2,y,BJJ3,60.0380184596,go_no-go,2017_maj_24_1701,
+.png,None,2,0,4,0,None,1,,2,y,BJJ3,60.0380184596,go_no-go,2017_maj_24_1701,
x.png,tab,2,1,5,1,tab,1,0.166776180267,2,y,BJJ3,60.0380184596,go_no-go,2017_maj_24_1701,
+.png,None,3,0,6,0,None,1,,2,y,BJJ3,60.0380184596,go_no-go,2017_maj_24_1701,
x.png,tab,3,1,7,1,tab,1,0.216716051102,2,y,BJJ3,60.0380184596,go_no-go,2017_maj_24_1701,
+.png,None,4,0,8,0,None,1,,2,y,BJJ3,60.0380184596,go_no-go,2017_maj_24_1701,
x.png,tab,4,1,9,1,tab,1,0.300072908401,2,y,BJJ3,60.0380184596,go_no-go,2017_maj_24_1701,
+.png,None,5,0,10,0,None,1,,2,y,BJJ3,60.0380184596,go_no-go,2017_maj_24_1701,
x.png,tab,5,1,11,1,tab,1,0.30059504509,2,y,BJJ3,60.0380184596,go_no-go,2017_maj_24_1701,
+.png,None,6,0,12,0,None,1,,2,y,BJJ3,60.0380184596,go_no-go,2017_maj_24_1701,
x.png,tab,6,1,13,1,tab,1,0.250119924545,2,y,BJJ3,60.0380184596,go_no-go,2017_maj_24_1701,
+.png,None,7,0,14,0,None,1,,2,y,BJJ3,60.0380184596,go_no-go,2017_maj_24_1701,
x.png,tab,7,1,15,1,tab,1,0.33341217041,2,y,BJJ3,60.0380184596,go_no-go,2017_maj_24_1701,
x.png,tab,8,0,16,1,tab,1,0.36669588089,2,y,BJJ3,60.0380184596,go_no-go,2017_maj_24_1701,
+.png,None,8,1,17,0,None,1,,2,y,BJJ3,60.0380184596,go_no-go,2017_maj_24_1701,
x.png,tab,9,0,18,1,tab,1,0.283415794373,2,y,BJJ3,60.0380184596,go_no-go,2017_maj_24_1701,
+.png,None,9,1,19,0,None,1,,2,y,BJJ3,60.0380184596,go_no-go,2017_maj_24_1701,
+.png,None,10,0,20,0,None,1,,2,y,BJJ3,60.0380184596,go_no-go,2017_maj_24_1701,
x.png,tab,10,1,21,1,tab,1,0.366681098938,2,y,BJJ3,60.0380184596,go_no-go,2017_maj_24_1701,
x.png,tab,11,0,22,1,tab,1,0.366768121719,2,y,BJJ3,60.0380184596,go_no-go,2017_maj_24_1701,
+.png,None,11,1,23,0,None,1,,2,y,BJJ3,60.0380184596,go_no-go,2017_maj_24_1701,
+.png,None,12,0,24,0,None,1,,2,y,BJJ3,60.0380184596,go_no-go,2017_maj_24_1701,
