stimFile,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_respons.keys,key_respons.corr,key_respons.rt,session,noise,participant,frameRate,expName,date,
+.png,None,0,0,0,0,None,1,,4,y,BJJ_19,60.0774045692,go_no-go,2017_maj_27_1103,
x.png,tab,0,1,1,1,tab,1,0.233464956284,4,y,BJJ_19,60.0774045692,go_no-go,2017_maj_27_1103,
x.png,tab,1,0,2,1,tab,1,0.400045156479,4,y,BJJ_19,60.0774045692,go_no-go,2017_maj_27_1103,
+.png,None,1,1,3,0,None,1,,4,y,BJJ_19,60.0774045692,go_no-go,2017_maj_27_1103,
+.png,None,2,0,4,0,None,1,,4,y,BJJ_19,60.0774045692,go_no-go,2017_maj_27_1103,
x.png,tab,2,1,5,1,tab,1,0.16681599617,4,y,BJJ_19,60.0774045692,go_no-go,2017_maj_27_1103,
+.png,None,3,0,6,0,None,1,,4,y,BJJ_19,60.0774045692,go_no-go,2017_maj_27_1103,
x.png,tab,3,1,7,1,tab,1,0.166802883148,4,y,BJJ_19,60.0774045692,go_no-go,2017_maj_27_1103,
x.png,tab,4,0,8,1,tab,1,0.283421993256,4,y,BJJ_19,60.0774045692,go_no-go,2017_maj_27_1103,
+.png,None,4,1,9,0,None,1,,4,y,BJJ_19,60.0774045692,go_no-go,2017_maj_27_1103,
+.png,None,5,0,10,0,None,1,,4,y,BJJ_19,60.0774045692,go_no-go,2017_maj_27_1103,
x.png,tab,5,1,11,1,tab,1,0.200164079666,4,y,BJJ_19,60.0774045692,go_no-go,2017_maj_27_1103,
x.png,tab,6,0,12,1,tab,1,0.333422899246,4,y,BJJ_19,60.0774045692,go_no-go,2017_maj_27_1103,
+.png,None,6,1,13,0,None,1,,4,y,BJJ_19,60.0774045692,go_no-go,2017_maj_27_1103,
x.png,tab,7,0,14,1,tab,1,0.150177955627,4,y,BJJ_19,60.0774045692,go_no-go,2017_maj_27_1103,
+.png,None,7,1,15,0,None,1,,4,y,BJJ_19,60.0774045692,go_no-go,2017_maj_27_1103,
x.png,tab,8,0,16,1,tab,1,0.183465003967,4,y,BJJ_19,60.0774045692,go_no-go,2017_maj_27_1103,
