stimFile,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_respons.keys,key_respons.corr,key_respons.rt,session,noise,participant,frameRate,expName,date,
x.png,tab,13,0,26,1,tab,1,0.599977016449,2,n,BJJ4,60.0088991011,go_no-go,2017_maj_24_1717,
+.png,None,13,1,27,0,tab,0,0.216814994812,2,n,BJJ4,60.0088991011,go_no-go,2017_maj_24_1717,
x.png,tab,14,0,28,1,tab,1,0.0835289955139,2,n,BJJ4,60.0088991011,go_no-go,2017_maj_24_1717,
+.png,None,14,1,29,0,None,1,,2,n,BJJ4,60.0088991011,go_no-go,2017_maj_24_1717,
+.png,None,15,0,30,0,None,1,,2,n,BJJ4,60.0088991011,go_no-go,2017_maj_24_1717,
x.png,tab,15,1,31,1,tab,1,0.233519077301,2,n,BJJ4,60.0088991011,go_no-go,2017_maj_24_1717,
x.png,tab,16,0,32,1,tab,1,0.233504056931,2,n,BJJ4,60.0088991011,go_no-go,2017_maj_24_1717,
+.png,None,16,1,33,0,None,1,,2,n,BJJ4,60.0088991011,go_no-go,2017_maj_24_1717,
x.png,tab,17,0,34,1,tab,1,0.283439159393,2,n,BJJ4,60.0088991011,go_no-go,2017_maj_24_1717,
+.png,None,17,1,35,0,None,1,,2,n,BJJ4,60.0088991011,go_no-go,2017_maj_24_1717,
+.png,None,18,0,36,0,None,1,,2,n,BJJ4,60.0088991011,go_no-go,2017_maj_24_1717,
x.png,tab,18,1,37,1,tab,1,0.233423948288,2,n,BJJ4,60.0088991011,go_no-go,2017_maj_24_1717,
x.png,tab,19,0,38,1,tab,1,0.333391904831,2,n,BJJ4,60.0088991011,go_no-go,2017_maj_24_1717,
+.png,None,19,1,39,0,None,1,,2,n,BJJ4,60.0088991011,go_no-go,2017_maj_24_1717,
x.png,tab,20,0,40,1,tab,1,0.233287096024,2,n,BJJ4,60.0088991011,go_no-go,2017_maj_24_1717,
+.png,None,20,1,41,0,None,1,,2,n,BJJ4,60.0088991011,go_no-go,2017_maj_24_1717,
x.png,tab,21,0,42,1,tab,1,0.283407926559,2,n,BJJ4,60.0088991011,go_no-go,2017_maj_24_1717,
+.png,None,21,1,43,0,None,1,,2,n,BJJ4,60.0088991011,go_no-go,2017_maj_24_1717,
x.png,tab,22,0,44,1,tab,1,0.266793012619,2,n,BJJ4,60.0088991011,go_no-go,2017_maj_24_1717,
+.png,None,22,1,45,0,None,1,,2,n,BJJ4,60.0088991011,go_no-go,2017_maj_24_1717,
+.png,None,23,0,46,0,None,1,,2,n,BJJ4,60.0088991011,go_no-go,2017_maj_24_1717,
x.png,tab,23,1,47,1,tab,1,0.28328204155,2,n,BJJ4,60.0088991011,go_no-go,2017_maj_24_1717,
x.png,tab,24,0,48,1,tab,1,0.349973917007,2,n,BJJ4,60.0088991011,go_no-go,2017_maj_24_1717,
+.png,None,24,1,49,0,None,1,,2,n,BJJ4,60.0088991011,go_no-go,2017_maj_24_1717,
x.png,tab,25,0,50,1,tab,1,0.316752195358,2,n,BJJ4,60.0088991011,go_no-go,2017_maj_24_1717,
+.png,None,25,1,51,0,None,1,,2,n,BJJ4,60.0088991011,go_no-go,2017_maj_24_1717,
+.png,None,26,0,52,0,None,1,,2,n,BJJ4,60.0088991011,go_no-go,2017_maj_24_1717,
x.png,tab,26,1,53,1,tab,1,0.300067901611,2,n,BJJ4,60.0088991011,go_no-go,2017_maj_24_1717,
+.png,None,27,0,54,0,None,1,,2,n,BJJ4,60.0088991011,go_no-go,2017_maj_24_1717,
x.png,tab,27,1,55,1,tab,1,0.266761064529,2,n,BJJ4,60.0088991011,go_no-go,2017_maj_24_1717,
+.png,None,28,0,56,0,None,1,,2,n,BJJ4,60.0088991011,go_no-go,2017_maj_24_1717,
x.png,tab,28,1,57,1,tab,1,0.183477878571,2,n,BJJ4,60.0088991011,go_no-go,2017_maj_24_1717,
+.png,None,29,0,58,0,None,1,,2,n,BJJ4,60.0088991011,go_no-go,2017_maj_24_1717,
x.png,tab,29,1,59,1,tab,1,0.166826963425,2,n,BJJ4,60.0088991011,go_no-go,2017_maj_24_1717,
